Id,Name,Geometry,Info
20663,No Name 3630,"LINESTRING (20.1623001092428 49.0442504897393, 20.1621341702509 49.0441398632226)",Basic Road (NetInfo)
20673,No Name 1,"LINESTRING (20.1926269531387 49.0658454913866, 20.1927261353217 49.0655937211716)",Basic Road (NetInfo)
20674,No Name 810,"LINESTRING (20.1429195390484 49.0522499104108, 20.1426467898488 49.0524406446899)",Basic Road (NetInfo)
20675,No Name 810,"LINESTRING (20.1429882057257 49.0522003193228, 20.1429195390484 49.0522499104108)",Basic Road (NetInfo)
20688,No Name 4274,"LINESTRING (20.197433471374 49.0636978167513, 20.1979293821347 49.0618972796431)",Gravel Road (NetInfo)
20696,No Name 975,"LINESTRING (20.1419601441285 49.0424118062286, 20.142086029143 49.0423316974941)",Gravel Road (NetInfo)
20710,Tunel Bôrik,"LINESTRING (20.1548824308871 49.0658798236949, 20.1568069457399 49.0664138810935)",Highway (NetInfo)
20730,No Name 802,"LINESTRING (20.1418819433219 49.0615348834709, 20.1419525150172 49.0602149980814)",Basic Road (NetInfo)
20759,No Name 544,"LINESTRING (20.1350345607461 49.0630264300379, 20.1351966853302 49.0627326983417)",Basic Road (NetInfo)
20810,No Name 3427,"LINESTRING (20.1779251094356 49.042354584944, 20.1776981355163 49.0423851027793)",Gravel Road (NetInfo)
20819,No Name 580,"LINESTRING (20.1334533701513 49.0627746600208, 20.1338768018359 49.0626373309205)",Basic Road (NetInfo)
20823,No Name 4254,"LINESTRING (20.1814346313515 49.0702285786752, 20.1812572479516 49.0701942462598)",Basic Road (NetInfo)
20825,No Name 1485,"LINESTRING (20.129077912111 49.025550842916, 20.128871920392 49.0256233225736)",Gravel Road (NetInfo)
20844,No Name 104,"LINESTRING (20.1427154543095 49.0659751909271, 20.1424427033568 49.0660743731414)",Large Road (NetInfo)
20866,No Name 3358,"LINESTRING (20.1807479858012 49.0415458691595, 20.1809978485857 49.0415535000289)",Gravel Road (NetInfo)
20868,No Name 3390,"LINESTRING (20.1706428529222 49.0694618241601, 20.1710128778886 49.0694847122636)",Gravel Road (NetInfo)
20870,No Name 2584,"LINESTRING (20.139184951931 49.0655975360892, 20.1386089314133 49.0655899067093)",Oneway Road (NetInfo)
20871,No Name 2584,"LINESTRING (20.1398181926832 49.0654373185865, 20.1394538862902 49.0655632037854)",Oneway Road (NetInfo)
20901,No Name 975,"LINESTRING (20.1411247263946 49.0428009055756, 20.1412601484471 49.0427436851856)",Gravel Road (NetInfo)
20924,No Name 3793,"LINESTRING (20.1636524199879 49.0665779131693, 20.1635570532876 49.0665550250314)",Gravel Road (NetInfo)
20925,No Name 3793,"LINESTRING (20.1637859351177 49.0666503925433, 20.1637643178712 49.0666409533911, 20.1637295207117 49.0666218087015, 20.1637295207117 49.0666218087015, 20.1636524199879 49.0665779131693)",Gravel Road (NetInfo)
20935,No Name 3220,"LINESTRING (20.1679859167657 49.0519332898881, 20.1663284308236 49.0517158521969)",Gravel Road (NetInfo)
20949,Okružná,"LINESTRING (20.1745624542169 49.0604591388648, 20.174024581904 49.0608520526387)",Basic Road (NetInfo)
20979,No Name 802,"LINESTRING (20.1468372334388 49.0622749345878, 20.1465091716788 49.0621528642649)",Basic Road (NetInfo)
21000,No Name 616,"LINESTRING (20.1533088690508 49.0206871063748, 20.1532344821665 49.0208587661804)",Gravel Road (NetInfo)
21016,No Name 301,"LINESTRING (20.1932411189872 49.0595664995066, 20.1929073334245 49.0597496051731)",Oneway Road (NetInfo)
21030,No Name 582,"LINESTRING (20.1317634581054 49.0636367815922, 20.1314945216584 49.0637016314652)",Basic Road (NetInfo)
21060,No Name 4256,"LINESTRING (20.1836032866354 49.0642356890645, 20.1839599608881 49.0642089861839)",Highway (NetInfo)
21064,No Name 975,"LINESTRING (20.1586971280007 49.0414199843207, 20.1588363641414 49.0414085402089)",Gravel Road (NetInfo)
21127,No Name 1265,"LINESTRING (20.1366291059759 49.0613250750275, 20.1353988639374 49.0614051836574)",Gravel Road (NetInfo)
21146,No Name 3207,"LINESTRING (20.1741237637099 49.0588073749824, 20.174236297243 49.058868410045)",Gravel Road (NetInfo)
21151,No Name 1281,"LINESTRING (20.1963672635845 49.0581092855272, 20.1964626315847 49.0576362630527)",Basic Road (NetInfo)
21164,No Name 10,"LINESTRING (20.1845417022079 49.0719146746368, 20.1852092742547 49.071212770431)",Basic Road (NetInfo)
21194,No Name 1002,"LINESTRING (20.1989288326168 49.0314750686596, 20.1986026760096 49.0312919634012)",Gravel Road (NetInfo)
21197,No Name 1004,"LINESTRING (20.1908035278586 49.0350074782975, 20.1902942656972 49.0349349998722)",Gravel Road (NetInfo)
21211,Mlynská,"LINESTRING (20.1755561828994 49.0607604997905, 20.1764068600133 49.0595054644775)",Basic Road (NetInfo)
21212,Mlynská,"LINESTRING (20.1753196712777 49.0610580462378, 20.1755561828994 49.0607604997905)",Basic Road (NetInfo)
21264,No Name 343,"LINESTRING (20.1345825180638 49.0671424882544, 20.1354980463279 49.0667495744501)",Highway (NetInfo)
21274,No Name 69,"LINESTRING (20.1401042934635 49.0699577348091, 20.1400794993151 49.070453645506)",Medium Road (NetInfo)
21299,No Name 974,"LINESTRING (20.1311302192117 49.0217094425285, 20.1312541968902 49.0213127148457)",Gravel Road (NetInfo)
21310,No Name 3739,"LINESTRING (20.1869926452167 49.0315017713021, 20.1851024627655 49.0311851522855)",Gravel Road (NetInfo)
21321,No Name 3432,"LINESTRING (20.1745414735234 49.0576934832945, 20.174562454041 49.0575943011859)",Basic Road (NetInfo)
21336,No Name 1280,"LINESTRING (20.1846904754829 49.0585403460179, 20.1847000121742 49.0584678669998)",Basic Road (NetInfo)
21382,No Name 803,"LINESTRING (20.1453819289919 49.0643882770288, 20.1452359785355 49.064550296391)",Large Road Bridge (NetInfo)
21394,Hlavná,"LINESTRING (20.1412029278995 49.0520973227364, 20.141927719065 49.0521354694469)",Basic Road (NetInfo)
21398,No Name 808,"LINESTRING (20.1438827520105 49.0640296954328, 20.1440277082576 49.0640907305915)",HighwayRamp (NetInfo)
21405,No Name 4257,"LINESTRING (20.181322097894 49.0645942705619, 20.1808185577523 49.0646820087024)",Highway (NetInfo)
21436,No Name 618,"LINESTRING (20.165014266195 49.0375251791592, 20.1647853852443 49.0377235429478)",Basic Road (NetInfo)
21455,Tunel Bôrik,"LINESTRING (20.1504707346811 49.0646171588658, 20.1512107861927 49.0648078936721)",Highway (NetInfo)
21480,No Name 1004,"LINESTRING (20.1795501708198 49.0376586935692, 20.1794509889267 49.0379524257686)",Gravel Road (NetInfo)
21485,No Name 974,"LINESTRING (20.1590633389813 49.040401460744, 20.1585311894502 49.0399017359862)",Gravel Road (NetInfo)
21490,No Name 4363,"LINESTRING (20.1942176815717 49.0699920673423, 20.1943264006517 49.0702400228018)",Basic Road (NetInfo)
21500,No Name 3683,"LINESTRING (20.1696872706897 49.0368385328318, 20.170484543575 49.0363159192292)",Gravel Road (NetInfo)
21565,No Name 971,"LINESTRING (20.141927719065 49.0521354694469, 20.1419277183671 49.0520896927398)",Basic Road (NetInfo)
21602,No Name 1482,"LINESTRING (20.1608581548804 49.0426101696568, 20.161579132037 49.0431289700572)",Basic Road (NetInfo)
21613,No Name 3716,"LINESTRING (20.1566753372406 49.0398139981096, 20.156194685286 49.0397110004395)",Gravel Road (NetInfo)
21622,Horská,"LINESTRING (20.1899776456714 49.0696411153582, 20.1900920867964 49.0696830769095)",Basic Road (NetInfo)
21643,No Name 3704,"LINESTRING (20.1618213648041 49.0711212177371, 20.1620712284488 49.0713119525516)",Gravel Road (NetInfo)
21660,No Name 3389,"LINESTRING (20.173505782808 49.0647621173108, 20.1736183162321 49.0647811907325)",Gravel Road (NetInfo)
21674,No Name 3406,"LINESTRING (20.1682853706555 49.0445098890292, 20.1682052610815 49.0443763750014)",Gravel Road (NetInfo)
21699,No Name 3387,"LINESTRING (20.1541690835066 49.0646591205127, 20.1537456505211 49.0649566668335)",Gravel Road (NetInfo)
21720,No Name 809,"LINESTRING (20.1450977321104 49.0631446856597, 20.1455039972762 49.06320572079)",HighwayRamp (NetInfo)
21761,No Name 3641,"LINESTRING (20.1593017576995 49.0416488656068, 20.1596736913837 49.0420837430713)",Basic Road (NetInfo)
21766,No Name 3791,"LINESTRING (20.1417465215417 49.0698890706535, 20.1420917511796 49.0696220418539)",Gravel Road (NetInfo)
21792,No Name 3387,"LINESTRING (20.1577053069896 49.0626831073006, 20.1572380072851 49.0628318804906)",Gravel Road (NetInfo)
21795,No Name 2575,"LINESTRING (20.1243648548298 49.0711631791086, 20.1233119944072 49.0714225787277)",Highway (NetInfo)
21803,Hlavná,"LINESTRING (20.1940040589263 49.0594444292935, 20.1937599181798 49.059421541087)",Large Road (NetInfo)
21804,Hlavná,"LINESTRING (20.1951408383101 49.0595474261567, 20.1940040589263 49.0594444292935)",Large Road (NetInfo)
21839,No Name 616,"LINESTRING (20.1656436927042 49.0339241037677, 20.1658420564422 49.0340271018143)",Gravel Road (NetInfo)
21933,Hasičská,"LINESTRING (20.1453304288631 49.0507621785563, 20.1450614944235 49.0507316610678)",Basic Road (NetInfo)
21934,Hasičská,"LINESTRING (20.14604377848 49.0511055010893, 20.1453304288631 49.0507621785563)",Basic Road (NetInfo)
21952,No Name 1004,"LINESTRING (20.1799526215724 49.0359344503532, 20.178894042557 49.0358619698351)",Gravel Road (NetInfo)
21953,No Name 3681,"LINESTRING (20.1543769846876 49.0716018695638, 20.1540069576481 49.0720291154154)",Gravel Road (NetInfo)
21955,No Name 3716,"LINESTRING (20.1573867782459 49.0394248979401, 20.157909393661 49.0396118177009)",Gravel Road (NetInfo)
21961,No Name 975,"LINESTRING (20.1404953013068 49.0430030850163, 20.1406497953943 49.0429039015861)",Gravel Road (NetInfo)
21991,No Name 3733,"LINESTRING (20.159910202191 49.0692787189385, 20.1598472599579 49.0692634600194)",Gravel Road (NetInfo)
21992,No Name 3733,"LINESTRING (20.1599502565934 49.0693397541364, 20.159910202191 49.0692787189385)",Gravel Road (NetInfo)
21999,No Name 975,"LINESTRING (20.143077850814 49.0421218897884, 20.1432514202997 49.0420951856012)",Gravel Road (NetInfo)
22027,No Name 3430,"LINESTRING (20.1691665648303 49.0456848159936, 20.1693325043378 49.0457038899031)",Gravel Road (NetInfo)
22028,No Name 3179,"LINESTRING (20.1925716399194 49.0625495928852, 20.1925277708947 49.0620460528663)",Basic Road (NetInfo)
22029,No Name 3179,"LINESTRING (20.1927032470596 49.0640754717816, 20.1925716399194 49.0625495928852)",Basic Road (NetInfo)
22037,No Name 1004,"LINESTRING (20.1693267816175 49.0370178244439, 20.1691417694821 49.0370559716315)",Gravel Road (NetInfo)
22039,Horská,"LINESTRING (20.1702861792084 49.0589904803503, 20.1691074371878 49.0588569659035)",Basic Road (NetInfo)
22046,No Name 604,"LINESTRING (20.1347198496621 49.0588951128453, 20.1341114059189 49.058719636931)",Gravel Road (NetInfo)
22059,No Name 3683,"LINESTRING (20.1748523708515 49.035125733337, 20.1757965084169 49.0353164684261)",Gravel Road (NetInfo)
22081,No Name 96,"LINESTRING (20.1326980592692 49.0519104021351, 20.1341342932788 49.0519256606432)",Basic Road (NetInfo)
22089,No Name 3796,"LINESTRING (20.1441211694962 49.0713348404403, 20.145141601646 49.0711479205192)",Gravel Road (NetInfo)
22107,No Name 585,"LINESTRING (20.1411132814622 49.047035219498, 20.1411514288378 49.0471229576619)",Gravel Road (NetInfo)
22135,No Name 616,"LINESTRING (20.1533088697467 49.0205039986647, 20.1533088690508 49.0206871063748)",Gravel Road (NetInfo)
22160,No Name 96,"LINESTRING (20.1245517716326 49.0525665298633, 20.1252498629735 49.0524635337218)",Basic Road (NetInfo)
22196,No Name 96,"LINESTRING (20.1215667711449 49.0530776990931, 20.122434612727 49.0528564469063)",Basic Road (NetInfo)
22197,No Name 3630,"LINESTRING (20.1613769527892 49.0432243363445, 20.1611709600512 49.0430831930652)",Basic Road (NetInfo)
22200,No Name 101,"LINESTRING (20.1667861936802 49.0349540730901, 20.1667213437399 49.0348854079712)",Gravel Road (NetInfo)
22262,No Name 3358,"LINESTRING (20.1801147460012 49.0417480484953, 20.1805210113612 49.0415878304048)",Gravel Road (NetInfo)
22264,No Name 2575,"LINESTRING (20.1355686197942 49.0668754596923, 20.1346397406888 49.0672721881347)",Highway (NetInfo)
22277,No Name 599,"LINESTRING (20.159259796241 49.0560913103233, 20.1593685154349 49.0558815019498)",Oneway Road (NetInfo)
22278,No Name 599,"LINESTRING (20.1590194706728 49.0562400834962, 20.159259796241 49.0560913103233)",Oneway Road (NetInfo)
22284,No Name 604,"LINESTRING (20.1341114059189 49.058719636931, 20.1339359272477 49.0575180069782)",Gravel Road (NetInfo)
22292,No Name 3387,"LINESTRING (20.1583538049035 49.0624580401814, 20.1581230165588 49.0625495929015)",Gravel Road (NetInfo)
22301,No Name 1097,"LINESTRING (20.1415309901977 49.0711822529661, 20.141496657375 49.0711708084875)",Basic Road (NetInfo)
22314,No Name 1,"LINESTRING (20.1920642851475 49.0667457599244, 20.1925144195739 49.0661430376704)",Basic Road (NetInfo)
22316,No Name 4257,"LINESTRING (20.1850624084133 49.0643577593155, 20.1849829089158 49.064369908593)",Highway (NetInfo)
22325,No Name 3640,"LINESTRING (20.1599311821892 49.0423698450034, 20.1599617004941 49.0424003617128)",Basic Road (NetInfo)
22329,No Name 3631,"LINESTRING (20.1610450743674 49.0431785598717, 20.1608314513196 49.043293001759)",Basic Road (NetInfo)
22403,Hájová,"LINESTRING (20.1689624787475 49.0595741290291, 20.1695270539051 49.0596199052652)",Basic Road (NetInfo)
22426,No Name 3705,"LINESTRING (20.1745853425406 49.0710258504273, 20.1750640871302 49.0708084123499)",Basic Road (NetInfo)
22439,No Name 3704,"LINESTRING (20.1620941158676 49.0714111344411, 20.1620483400366 49.0715141317212)",Gravel Road (NetInfo)
22442,No Name 805,"LINESTRING (20.1432228078656 49.064949037455, 20.1430454260143 49.0648345965881)",HighwayRamp (NetInfo)
22451,No Name 630,"LINESTRING (20.16636276266 49.0341987631109, 20.166479110864 49.0338439968741)",Gravel Road (NetInfo)
22458,No Name 604,"LINESTRING (20.1314697264443 49.0611343401779, 20.1316318525223 49.0606384295175)",Gravel Road (NetInfo)
22478,No Name 837,"LINESTRING (20.1985187528211 49.0582923905065, 20.1979427338236 49.0582427994679)",Basic Road (NetInfo)
22485,No Name 1004,"LINESTRING (20.169692992734 49.037910462243, 20.1695518490818 49.0378341691967)",Gravel Road (NetInfo)
22495,No Name 1296,"LINESTRING (20.1966285707232 49.0568122880588, 20.1965351102722 49.0572700516109)",Basic Road (NetInfo)
22518,No Name 1469,"LINESTRING (20.1663341521798 49.035877228505, 20.1662101747377 49.0359153770688)",Gravel Road (NetInfo)
22541,No Name 588,"LINESTRING (20.1349410998104 49.0640373247656, 20.1348342891779 49.0639953631058)",Basic Road (NetInfo)
22543,Hlavná,"LINESTRING (20.1425781246388 49.052173616802, 20.1429882057257 49.0522003193228)",Basic Road (NetInfo)
22544,No Name 3391,"LINESTRING (20.1802539823992 49.0643310565136, 20.1804447174867 49.0644302385961)",Gravel Road (NetInfo)
22545,No Name 3391,"LINESTRING (20.1800689697767 49.0643043536208, 20.1802539823992 49.0643310565136)",Gravel Road (NetInfo)
22578,No Name 616,"LINESTRING (20.1527137741771 49.0197639490542, 20.1529502855109 49.0200424225654)",Gravel Road (NetInfo)
22583,No Name 2579,"LINESTRING (20.141452790463 49.0647277849887, 20.1406726832139 49.0649070757535)",Highway (NetInfo)
22588,No Name 3789,"LINESTRING (20.1618328091576 49.0671730059831, 20.1624531810501 49.0672069167749)",Highway (NetInfo)
22589,No Name 3789,"LINESTRING (20.1608638767409 49.0671081559964, 20.1618328091576 49.0671730059831)",Highway (NetInfo)
22593,No Name 4624,"LINESTRING (20.1951866148344 49.0721817033524, 20.195499419751 49.0721282978076)",Basic Road (NetInfo)
22614,No Name 567,"LINESTRING (20.1340847019808 49.0632286089859, 20.1343803412362 49.0631523150492)",Basic Road (NetInfo)
22634,No Name 4520,"LINESTRING (20.1820812226098 49.0647430437524, 20.1817073822886 49.0647315997774)",Oneway Road (NetInfo)
22656,Lesná,"LINESTRING (20.1435451505912 49.0498428361364, 20.1436424240311 49.0498504661808)",Basic Road (NetInfo)
22657,Lesná,"LINESTRING (20.1432075492492 49.0498123185996, 20.1435451505912 49.0498428361364)",Basic Road (NetInfo)
22670,No Name 607,"LINESTRING (20.1333618165002 49.0621757525701, 20.1340370168531 49.0621376055537)",Basic Road (NetInfo)
22726,No Name 1002,"LINESTRING (20.1925163270455 49.0205039987545, 20.1925601959111 49.0203170781674)",Gravel Road (NetInfo)
22746,No Name 575,"LINESTRING (20.1343002326553 49.0650062579589, 20.1343898756541 49.0649604815403)",Basic Road (NetInfo)
22786,No Name 3379,"LINESTRING (20.1818332670276 49.0639190691783, 20.1810588836238 49.0641098040411)",Gravel Road (NetInfo)
22810,No Name 577,"LINESTRING (20.1381168357975 49.0534935013775, 20.13784217756 49.0535545370425)",Basic Road (NetInfo)
22824,No Name 1224,"LINESTRING (20.1818218230862 49.0600624103679, 20.181869506937 49.0600051897441)",Basic Road (NetInfo)
22873,No Name 3704,"LINESTRING (20.1615028389281 49.0709152239911, 20.1616554264099 49.0710029621462)",Gravel Road (NetInfo)
22886,No Name 3790,"LINESTRING (20.1576251977443 49.0679283158131, 20.1565608981951 49.0682182332508)",Gravel Road (NetInfo)
22900,No Name 102,"LINESTRING (20.1525440226006 49.0595092791818, 20.1522026048452 49.0596694965177)",Large Road (NetInfo)
22907,No Name 3630,"LINESTRING (20.163450241661 49.0456924457975, 20.163095473595 49.0453109755601)",Basic Road (NetInfo)
22930,No Name 1004,"LINESTRING (20.178417205474 49.0362243661627, 20.1786460878939 49.0363616951111)",Gravel Road (NetInfo)
22943,Okružná,"LINESTRING (20.173490524402 49.0635375994723, 20.1734123227744 49.0633621233931)",Basic Road (NetInfo)
22949,No Name 2590,"LINESTRING (20.1586837763364 49.0563468953411, 20.1584701545955 49.0563697832815)",Large Road (NetInfo)
22984,No Name 974,"LINESTRING (20.1419258108329 49.0323181180636, 20.1416835776703 49.0322532675327)",Gravel Road (NetInfo)
22997,No Name 4255,"LINESTRING (20.1963386539231 49.0647239702538, 20.1965465545475 49.06469345273)",Highway Bridge (NetInfo)
23010,Hlavná,"LINESTRING (20.1438751221498 49.052257539185, 20.1456813822906 49.0523529069979)",Basic Road (NetInfo)
23014,No Name 3733,"LINESTRING (20.1592006683362 49.0695343033992, 20.1597080226179 49.0694389359158)",Gravel Road (NetInfo)
23035,No Name 3358,"LINESTRING (20.185228347733 49.0429573080826, 20.1851997375012 49.0430793778729)",Gravel Road (NetInfo)
23065,No Name 2600,"LINESTRING (20.1922740935992 49.0594177263474, 20.1931133273094 49.0594978351389)",Basic Road (NetInfo)
