Id,Boundary,Zone
20390,"POLYGON ((20.1568356707922 49.0633453258711, 20.15714764026 49.0635473871539, 20.1574551375413 49.0633423866022, 20.1571431680889 49.0631403261437, 20.1568356707922 49.0633453258711))",Unzoned
20391,"POLYGON ((20.1799039465234 49.0646304913118, 20.1799890132032 49.0643481271548, 20.1797741591857 49.0643201781735, 20.1796890913401 49.0646025421672, 20.1799039465234 49.0646304913118))",Unzoned
20396,"POLYGON ((20.1377767877807 49.0224437262339, 20.1375749112087 49.0221883343519, 20.1369924069455 49.0223874810194, 20.1371942813154 49.0226428738995, 20.1377767877807 49.0224437262339))",Unzoned
20397,"POLYGON ((20.1360272916122 49.070661562147, 20.1362706948399 49.0704222342141, 20.1360885635114 49.0703422733283, 20.1358451598094 49.0705816008776, 20.1360272916122 49.070661562147))",Unzoned
20408,"POLYGON ((20.178814923799 49.0630833013662, 20.1791171899994 49.0632916323372, 20.1792757073774 49.0631923190173, 20.1789734411062 49.0629839884662, 20.178814923799 49.0630833013662))",Unzoned
20410,"POLYGON ((20.1519857681532 49.0601076827478, 20.1522264081709 49.0603481931121, 20.1527753814092 49.060110980537, 20.1525347398583 49.0598704712993, 20.1519857681532 49.0601076827478))",Unzoned
20414,"POLYGON ((20.1430925825543 49.0199748059611, 20.1430241149841 49.0202591035159, 20.1431321812436 49.0202703600917, 20.1432006482154 49.01998606247, 20.1430925825543 49.0199748059611))",Unzoned
20430,"POLYGON ((20.1698540817278 49.0370514721002, 20.1702872892068 49.037009859639, 20.1702556427846 49.0368674492389, 20.1698224365189 49.0369090615889, 20.1698540817278 49.0370514721002))",Unzoned
20431,"POLYGON ((20.1337303686981 49.0648815797202, 20.1336324246302 49.0646010245571, 20.133205468682 49.0646653822502, 20.1333034104631 49.0649459377596, 20.1337303686981 49.0648815797202))",Unzoned
20436,"POLYGON ((20.1967831063067 49.0719346451638, 20.1966431098455 49.0716618923691, 20.196020394441 49.0717998589814, 20.1961603878623 49.0720726125091, 20.1967831063067 49.0719346451638))",Unzoned
20441,"POLYGON ((20.1678743460977 49.0441959469124, 20.1674370419616 49.0441813066076, 20.1674203361229 49.0443969110886, 20.1678576421431 49.0444115514664, 20.1678743460977 49.0441959469124))",Unzoned
20455,"POLYGON ((20.1409972263323 49.0655974240397, 20.141196348285 49.0658538100788, 20.1414889893358 49.0657556783811, 20.1412898662565 49.0654992928363, 20.1409972263323 49.0655974240397))",Unzoned
20468,"POLYGON ((20.1950379442979 49.059247537088, 20.1950977620427 49.0589623896766, 20.1945553922972 49.0589132492154, 20.1944955715154 49.0591983963321, 20.1950379442979 49.059247537088))",Unzoned
20470,"POLYGON ((20.1943950369107 49.0635885113679, 20.1940566918822 49.0634056933531, 20.193569817435 49.0637947741013, 20.1939081632844 49.0639775935185, 20.1943950369107 49.0635885113679))",Unzoned
20472,"POLYGON ((20.1335934840944 49.062716307911, 20.1339030149458 49.0629199785013, 20.1342129560129 49.0627165776964, 20.1339034251362 49.0625129079389, 20.1335934840944 49.062716307911))",Unzoned
20499,"POLYGON ((20.1300910579618 49.0261385951356, 20.1296764635131 49.0262309077663, 20.129816838411 49.0265035466974, 20.1302314348785 49.0264112335782, 20.1300910579618 49.0261385951356))",Unzoned
20505,"POLYGON ((20.1456784265638 49.0346958015803, 20.1455208499827 49.0349643521593, 20.1460314105205 49.0350938606192, 20.1461889847803 49.0348253093359, 20.1456784265638 49.0346958015803))",Unzoned
20511,"POLYGON ((20.1737134804012 49.0632697450444, 20.1741338609597 49.0631888464852, 20.1740723048572 49.0630507257864, 20.1736519253694 49.0631316241333, 20.1737134804012 49.0632697450444))",ResidentialLow
20514,"POLYGON ((20.1921740171565 49.0704427189164, 20.1919753338472 49.0701861780841, 20.191194416759 49.0704472554926, 20.1913930970554 49.0707037976419, 20.1921740171565 49.0704427189164))",Unzoned
20516,"POLYGON ((20.1369756457569 49.0232393401765, 20.1372760601303 49.0234486727639, 20.1375943620604 49.0232510994333, 20.1372939475195 49.0230417676666, 20.1369756457569 49.0232393401765))",Unzoned
20531,"POLYGON ((20.1396500797519 49.0432893793729, 20.1399975247617 49.0434645520304, 20.1400641434424 49.0434074505883, 20.1397166985912 49.0432322781306, 20.1396500797519 49.0432893793729))",Unzoned
20534,"POLYGON ((20.1738577016244 49.0606310882831, 20.1741820612344 49.0604376488294, 20.1741084718161 49.060384360076, 20.1737841122724 49.060577799325, 20.1738577016244 49.0606310882831))",ResidentialLow
20537,"POLYGON ((20.1408961982829 49.0605089586896, 20.1411029984927 49.060762698913, 20.1415856477172 49.0605928202634, 20.1413788457326 49.0603390808876, 20.1408961982829 49.0605089586896))",Unzoned
20538,"POLYGON ((20.1784158424984 49.0663134337501, 20.1779866001341 49.0662559565671, 20.1778991249517 49.0665380033424, 20.1783283696367 49.0665954808604, 20.1784158424984 49.0663134337501))",Unzoned
20566,"POLYGON ((20.1931573168917 49.0453296224287, 20.1930429766591 49.0456074822718, 20.1938883619909 49.0457578044709, 20.194002697878 49.0454799437744, 20.1931573168917 49.0453296224287))",Unzoned
20571,"POLYGON ((20.1776721895749 49.0634669049221, 20.1774444280829 49.0632210308198, 20.1772573437483 49.0632958635961, 20.1774851046499 49.0635417380698, 20.1776721895749 49.0634669049221))",Unzoned
20574,"POLYGON ((20.1771734755237 49.0691180587074, 20.1770439323734 49.0688430876545, 20.1769393088983 49.0688643662017, 20.1770688515236 49.0691393373682, 20.1771734755237 49.0691180587074))",Unzoned
20600,"POLYGON ((20.1908371332312 49.0685169090599, 20.1904852145898 49.0683454821059, 20.1899634029935 49.0688079380746, 20.1903153230669 49.0689793666139, 20.1908371332312 49.0685169090599))",Unzoned
20607,"POLYGON ((20.1770709631144 49.0352080600653, 20.1774974645803 49.0352730076846, 20.1776703302159 49.0347822702847, 20.1772438327047 49.0347173233203, 20.1770709631144 49.0352080600653))",Unzoned
20610,"POLYGON ((20.1568910805497 49.068361991131, 20.1570588548275 49.0686278886703, 20.1575647086038 49.0684900928552, 20.1573969320716 49.0682241960327, 20.1568910805497 49.068361991131))",Unzoned
20612,"POLYGON ((20.1848144425672 49.0712205252776, 20.1844429081915 49.0710679901635, 20.1841527006997 49.0713731193601, 20.1845242364392 49.0715256554078, 20.1848144425672 49.0712205252776))",Unzoned
20614,"POLYGON ((20.1565372236389 49.038437730697, 20.1568381951856 49.0382286851418, 20.1562022812787 49.0378329308109, 20.1559013094973 49.0380419747203, 20.1565372236389 49.038437730697))",Unzoned
20622,"POLYGON ((20.1584302953355 49.0566727910084, 20.1585605548084 49.0569476088988, 20.1587696344919 49.0569048048718, 20.1586393739722 49.0566299872097, 20.1584302953355 49.0566727910084))",Unzoned
20625,"POLYGON ((20.1881297727543 49.0434107725, 20.1880715283133 49.0436960588366, 20.1881800222508 49.0437056289198, 20.1882382660837 49.0434203425256, 20.1881297727543 49.0434107725))",Unzoned
20629,"POLYGON ((20.1924316070229 49.0667439635606, 20.1928248762068 49.066870770321, 20.1930661070506 49.0665477604562, 20.1926728401998 49.0664209545239, 20.1924316070229 49.0667439635606))",Unzoned
20633,"POLYGON ((20.157554173486 49.0396234916122, 20.1578745697764 49.0398196679643, 20.1580983700405 49.0396616889515, 20.1577779738688 49.0394655132161, 20.157554173486 49.0396234916122))",Unzoned
20640,"POLYGON ((20.1326240170541 49.0638870593894, 20.1328376295752 49.0641383573237, 20.1333156643418 49.0639628985668, 20.133102050139 49.0637116015003, 20.1326240170541 49.0638870593894))",Unzoned
20641,"POLYGON ((20.1973223981977 49.0625850575243, 20.197752214444 49.0626405476217, 20.1979210972597 49.0620756567434, 20.1974912856819 49.0620201672941, 20.1973223981977 49.0625850575243))",Unzoned
20646,"POLYGON ((20.1579552244537 49.0679579317646, 20.1583931114403 49.0679494649484, 20.1583834465137 49.0677336757506, 20.1579455614228 49.067742142541, 20.1579552244537 49.0679579317646))",Unzoned
20656,"POLYGON ((20.1411643035826 49.0518805186409, 20.1411782946195 49.0515928225991, 20.1403028760933 49.0515744296416, 20.1402888800125 49.0518621255498, 20.1411643035826 49.0518805186409))",Unzoned
20674,"POLYGON ((20.1971081353106 49.0586675841562, 20.1970471131085 49.0589526215514, 20.1978061397717 49.0590227988073, 20.1978671577288 49.0587377609918, 20.1971081353106 49.0586675841562))",Unzoned
20696,"POLYGON ((20.141450751214 49.0423337789477, 20.1412603545258 49.0420745750996, 20.1411617849206 49.0421058667415, 20.1413521812117 49.0423650707486, 20.141450751214 49.0423337789477))",Unzoned
20713,"POLYGON ((20.1954096041092 49.0616876773154, 20.1949792240508 49.0616341379373, 20.1948570114863 49.0620583696762, 20.1952873950658 49.0621119095247, 20.1954096041092 49.0616876773154))",Unzoned
20719,"POLYGON ((20.1679325246505 49.0368517451735, 20.1680614950456 49.0365766724844, 20.1672247474454 49.0364070805587, 20.1670957728981 49.0366821522979, 20.1679325246505 49.0368517451735))",Unzoned
20731,"POLYGON ((20.1992416880243 49.0569074168138, 20.199675876795 49.0569452241501, 20.1997621661794 49.0565171971148, 20.1993279810638 49.0564793901196, 20.1992416880243 49.0569074168138))",Unzoned
20739,"POLYGON ((20.136491303184 49.0535638670512, 20.1364604395645 49.0538509936921, 20.137006521557 49.0538763510244, 20.1370373820507 49.053589224221, 20.136491303184 49.0535638670512))",Unzoned
20758,"POLYGON ((20.1458472138137 49.0343057578154, 20.1461853009397 49.0341228948034, 20.1456290744095 49.0336783003183, 20.1452909882999 49.0338611617201, 20.1458472138137 49.0343057578154))",Unzoned
20773,"POLYGON ((20.1306399276729 49.0640356686573, 20.1308693724506 49.0642808665538, 20.1310559468595 49.0642054819096, 20.1308265015011 49.0639602843775, 20.1306399276729 49.0640356686573))",Unzoned
20781,"POLYGON ((20.1676606515371 49.0616338644862, 20.1674896338063 49.0613688668364, 20.1669855631897 49.0615093456777, 20.1671565787034 49.0617743440561, 20.1676606515371 49.0616338644862))",Unzoned
20796,"POLYGON ((20.1694289695706 49.0521381236214, 20.1690515033476 49.0522840786672, 20.1694956295116 49.0527802715333, 20.1698730982279 49.0526343150607, 20.1694289695706 49.0521381236214))",Unzoned
20810,"POLYGON ((20.1220056415016 49.0256089026093, 20.1222089012803 49.0253539742895, 20.1221119854632 49.0253205572088, 20.12190872533 49.0255754853573, 20.1220056415016 49.0256089026093))",Unzoned
20822,"POLYGON ((20.1662147349351 49.0649126799567, 20.1664742273508 49.0646807759124, 20.1662095381351 49.0645528922345, 20.1659500451686 49.0647847956857, 20.1662147349351 49.0649126799567))",Unzoned
20823,"POLYGON ((20.1199644542511 49.0578050620022, 20.1198977623185 49.0575205769293, 20.1197895490985 49.0575315354032, 20.1198562404264 49.0578160205347, 20.1199644542511 49.0578050620022))",Unzoned
20826,"POLYGON ((20.1466277152841 49.0624450627177, 20.1464118832188 49.0626955379675, 20.146697758634 49.062801910153, 20.1469135897367 49.0625514343849, 20.1466277152841 49.0624450627177))",Unzoned
20851,"POLYGON ((20.1320247684441 49.0229907787879, 20.1320599122982 49.0232776939831, 20.1322780479813 49.0232661396832, 20.1322429028796 49.0229792245468, 20.1320247684441 49.0229907787879))",Unzoned
20865,"POLYGON ((20.1289967928227 49.0616337356985, 20.1285623401456 49.0616703703399, 20.1286459571981 49.0620986226121, 20.1290804135552 49.0620619876795, 20.1289967928227 49.0616337356985))",Unzoned
20868,"POLYGON ((20.1421694518882 49.0523672580464, 20.1421284197945 49.0526538351364, 20.1424554338606 49.0526740614418, 20.1424964640941 49.052387484226, 20.1421694518882 49.0523672580464))",Unzoned
20880,"POLYGON ((20.1447744868395 49.0520884492998, 20.1448095547055 49.0518015305845, 20.1439364982574 49.0517554313988, 20.1439014254061 49.0520423498232, 20.1447744868395 49.0520884492998))",Unzoned
20883,"POLYGON ((20.1950068889978 49.0637793610666, 20.1953452400649 49.0639621764014, 20.1957625520531 49.0636286722787, 20.1954242016891 49.063445858195, 20.1950068889978 49.0637793610666))",Unzoned
20885,"POLYGON ((20.1323728244543 49.0195446115444, 20.1324223477098 49.0192586140168, 20.1319875071835 49.0192260372493, 20.1319379814735 49.0195120345779, 20.1323728244543 49.0195446115444))",Unzoned
20889,"POLYGON ((20.1680627020594 49.06825930939, 20.1682184937285 49.0685283359407, 20.1684232178036 49.0684771539506, 20.1682674251822 49.0682081276687, 20.1680627020594 49.06825930939))",Unzoned
20903,"POLYGON ((20.1313418647413 49.0635084847118, 20.1311909638022 49.0632382614717, 20.1309853517036 49.0632878408669, 20.1311362516709 49.0635580643681, 20.1313418647413 49.0635084847118))",Unzoned
20911,"POLYGON ((20.1626254727689 49.0451902093712, 20.1622390232429 49.0453255594081, 20.1624963997094 49.0456431043095, 20.1628828510196 49.0455077534278, 20.1626254727689 49.0451902093712))",Unzoned
20920,"POLYGON ((20.1340901404309 49.0643965089618, 20.1337330649493 49.0645632408351, 20.1338599364861 49.0646805587426, 20.1342170123942 49.0645138264825, 20.1340901404309 49.0643965089618))",Unzoned
20937,"POLYGON ((20.1670626958129 49.0520323205426, 20.1669769769338 49.0523145975749, 20.1678359175298 49.0524272753513, 20.1679216317553 49.052144997661, 20.1670626958129 49.0520323205426))",Unzoned
20945,"POLYGON ((20.1305902452477 49.0654226715898, 20.1301586675943 49.0654719957476, 20.1301774304819 49.0655428917743, 20.1306090087326 49.0654935675503, 20.1305902452477 49.0654226715898))",Unzoned
20970,"POLYGON ((20.1423120056357 49.0524986582509, 20.1418749611986 49.0524802554683, 20.1418329603501 49.0529111359891, 20.142270008545 49.0529295389505, 20.1423120056357 49.0524986582509))",Unzoned
20973,"POLYGON ((20.1562876335156 49.0707477747106, 20.1565368929747 49.0709844891371, 20.1569872461958 49.0707797782806, 20.1567379855964 49.0705430648123, 20.1562876335156 49.0707477747106))",Unzoned
20986,"POLYGON ((20.1623715797076 49.0685370653876, 20.1626701299441 49.0683264153596, 20.1622693821972 49.0680812112329, 20.161970831762 49.068291860232, 20.1623715797076 49.0685370653876))",Unzoned
20990,"POLYGON ((20.194756066478 49.0703080754784, 20.1951941664955 49.0703080740974, 20.1951941656486 49.0702361134355, 20.1947560662639 49.0702361148198, 20.194756066478 49.0703080754784))",Unzoned
21007,"POLYGON ((20.1642952476946 49.0644132099913, 20.1638673438297 49.0644747971649, 20.1639142062791 49.0646153859451, 20.1643421112978 49.0645537986055, 20.1642952476946 49.0644132099913))",Unzoned
21013,"POLYGON ((20.1353926343127 49.0639182052558, 20.1357147173177 49.0637231150808, 20.1355662744791 49.0636172933072, 20.1352441915877 49.0638123830721, 20.1353926343127 49.0639182052558))",Unzoned
21020,"POLYGON ((20.1907672442142 49.0440089211441, 20.1910948272607 49.0438179206538, 20.1908042804316 49.0436025746703, 20.1904766977071 49.0437935743445, 20.1907672442142 49.0440089211441))",Unzoned
21022,"POLYGON ((20.1679252619723 49.0455365339908, 20.1676199063543 49.0453302270774, 20.1673060626963 49.0455309542599, 20.1676114182241 49.0457372619962, 20.1679252619723 49.0455365339908))",Unzoned
21024,"POLYGON ((20.1737660296718 49.0547496288287, 20.1738463458884 49.0544666658649, 20.1734158128987 49.0544138784903, 20.1733354943309 49.0546968411444, 20.1737660296718 49.0547496288287))",Unzoned
21041,"POLYGON ((20.1214920993018 49.0310568257655, 20.1214619125774 49.0313439844304, 20.1216802690963 49.0313539088578, 20.1217104545714 49.0310667501292, 20.1214920993018 49.0310568257655))",Unzoned
21045,"POLYGON ((20.1935545127612 49.0598036396231, 20.1935117193644 49.06009010705, 20.193729677385 49.0601041680573, 20.193772469543 49.0598177005438, 20.1935545127612 49.0598036396231))",Unzoned
21086,"POLYGON ((20.1780981556942 49.0425516712258, 20.178185894318 49.0428336789822, 20.1784003837416 49.0428048370564, 20.1783126439517 49.0425228294554, 20.1780981556942 49.0425516712258))",Unzoned
21093,"POLYGON ((20.1972765505514 49.045626102928, 20.197303279173 49.0459134122974, 20.1976310806106 49.0459002327946, 20.1976043501056 49.0456129234905, 20.1972765505514 49.045626102928))",Unzoned
21096,"POLYGON ((20.1761026610468 49.0594237011383, 20.1757025556045 49.0593065794556, 20.1753461091864 49.0598324552158, 20.1757462179819 49.0599495781418, 20.1761026610468 49.0594237011383))",ResidentialLow
21097,"POLYGON ((20.1405151947412 49.0705882167093, 20.1409527161948 49.0705733992933, 20.14094143607 49.070429669373, 20.1405039158764 49.0704444867538, 20.1405151947412 49.0705882167093))",Unzoned
21101,"POLYGON ((20.1365617291217 49.0537369128521, 20.1369906497108 49.053795062072, 20.1371233563968 49.0533721996226, 20.1366944392877 49.0533140503624, 20.1365617291217 49.0537369128521))",Unzoned
21105,"POLYGON ((20.1595036900082 49.0694241346952, 20.1591203656654 49.0692847794084, 20.159014316455 49.0694107089129, 20.1593976414611 49.0695500645526, 20.1595036900082 49.0694241346952))",Unzoned
21110,"POLYGON ((20.131094508893 49.0637556299565, 20.131349125659 49.0639898517306, 20.1315273465037 49.0639061954032, 20.1312727293172 49.0636719740165, 20.131094508893 49.0637556299565))",Unzoned
21118,"POLYGON ((20.1839455655789 49.0647505610172, 20.1839542227596 49.0650383488311, 20.1845016827046 49.0650312365958, 20.1844930223625 49.0647434488057, 20.1839455655789 49.0647505610172))",Unzoned
