Id, Road Name, Road Type, One Way, Lanes, Geometry
243042030,Tovární,tertiary,,,"LINESTRING (17.266181945800781 49.586296081542969, 17.266378402709961 49.586330413818359, 17.266632080078125 49.586372375488281, 17.266872406005859 49.586383819580078)"
243042031,,residential,yes,,"LINESTRING (17.265335083007812 49.5859260559082, 17.265584945678711 49.586032867431641)"
243042032,,residential,,,"LINESTRING (17.265335083007812 49.5859260559082, 17.265172958374023 49.585929870605469, 17.264934539794922 49.585983276367188, 17.264625549316406 49.586074829101562)"
243043808,Holická,tertiary,,,"LINESTRING (17.271692276000977 49.583499908447266, 17.272573471069336 49.582912445068359)"
243043809,Holická,tertiary,yes,,"LINESTRING (17.270967483520508 49.5839729309082, 17.27116584777832 49.583782196044922)"
243043810,Holická,tertiary,yes,,"LINESTRING (17.271692276000977 49.583499908447266, 17.27159309387207 49.583614349365234, 17.271524429321289 49.583686828613281)"
243043811,Holická,tertiary,,,"LINESTRING (17.270967483520508 49.5839729309082, 17.270891189575195 49.584022521972656)"
243043813,,service,,,"LINESTRING (17.269184112548828 49.582553863525391, 17.269329071044922 49.582733154296875)"
243043815,,tertiary,yes,,"LINESTRING (17.271181106567383 49.583660125732422, 17.27098274230957 49.583454132080078)"
243043816,,service,,,"LINESTRING (17.268392562866211 49.582828521728516, 17.268552780151367 49.5830192565918)"
243043817,,tertiary,yes,,"LINESTRING (17.27098274230957 49.583454132080078, 17.271324157714844 49.583602905273438)"
243043818,,service,,,"LINESTRING (17.268989562988281 49.582618713378906, 17.269166946411133 49.582836151123047)"
243043819,,service,,,"LINESTRING (17.269895553588867 49.582233428955078, 17.269266128540039 49.581802368164062)"
243043820,,service,,,"LINESTRING (17.26878547668457 49.582691192626953, 17.268976211547852 49.582916259765625)"
243043822,,service,,,"LINESTRING (17.268596649169922 49.582756042480469, 17.26878547668457 49.582977294921875)"
243043823,,service,,,"LINESTRING (17.268215179443359 49.582889556884766, 17.26832389831543 49.583030700683594)"
243043824,,service,,,"LINESTRING (17.270891189575195 49.584022521972656, 17.270700454711914 49.583866119384766, 17.2708740234375 49.583683013916016, 17.270111083984375 49.5833854675293)"
243043825,,service,,,"LINESTRING (17.269735336303711 49.582340240478516, 17.269088745117188 49.5819206237793, 17.269266128540039 49.581802368164062, 17.269420623779297 49.581699371337891, 17.269580841064453 49.581592559814453, 17.270240783691406 49.581981658935547)"
243048349,,service,,,"LINESTRING (17.269392013549805 49.582485198974609, 17.269479751586914 49.582595825195312)"
243089364,,footway,,,"LINESTRING (17.259992599487305 49.595260620117188, 17.259950637817383 49.595119476318359)"
243089365,,footway,,,"LINESTRING (17.260143280029297 49.595802307128906, 17.260135650634766 49.595775604248047, 17.2601318359375 49.59576416015625)"
243138131,,pedestrian,,,"LINEARRING (17.263870239257812 49.587043762207031, 17.263742446899414 49.587001800537109, 17.263698577880859 49.586990356445312, 17.263576507568359 49.586967468261719, 17.263572692871094 49.586978912353516, 17.263570785522461 49.587001800537109, 17.263589859008789 49.587051391601562, 17.263612747192383 49.587081909179688, 17.263645172119141 49.587100982666016, 17.263681411743164 49.587112426757812, 17.263721466064453 49.587108612060547, 17.263750076293945 49.587100982666016, 17.263792037963867 49.587093353271484, 17.26384162902832 49.587089538574219, 17.263862609863281 49.587062835693359, 17.263870239257812 49.587043762207031)"
243138132,,footway,,,"LINESTRING (17.263698577880859 49.586990356445312, 17.263681411743164 49.587017059326172, 17.263862609863281 49.587062835693359, 17.263925552368164 49.587085723876953)"
243177614,,footway,,,"LINESTRING (17.259546279907227 49.586711883544922, 17.259626388549805 49.586696624755859, 17.2598934173584 49.586685180664062, 17.260297775268555 49.586700439453125)"
243179545,,footway,,,"LINESTRING (17.261077880859375 49.589279174804688, 17.261190414428711 49.589313507080078, 17.262130737304688 49.589439392089844, 17.262884140014648 49.589527130126953, 17.262920379638672 49.589530944824219)"
243833464,Wittgensteinova,tertiary,yes,,"LINESTRING (17.261676788330078 49.5886344909668, 17.261419296264648 49.588764190673828)"
243833465,Wittgensteinova,tertiary,yes,,"LINESTRING (17.261419296264648 49.588764190673828, 17.261627197265625 49.588607788085938)"
243833474,Šantova,residential,,,"LINESTRING (17.260532379150391 49.587963104248047, 17.261384963989258 49.587158203125, 17.261503219604492 49.587043762207031, 17.261398315429688 49.586967468261719, 17.261110305786133 49.586772918701172, 17.260519027709961 49.586444854736328, 17.260303497314453 49.586368560791016, 17.260232925415039 49.586349487304688, 17.2600040435791 49.586307525634766, 17.259805679321289 49.586299896240234)"
244558629,,service,,,"LINESTRING (17.260303497314453 49.586368560791016, 17.2602596282959 49.586433410644531, 17.260177612304688 49.586532592773438, 17.26008415222168 49.586570739746094, 17.25996208190918 49.586566925048828)"
249454794,,footway,,,"LINESTRING (17.261041641235352 49.5831298828125, 17.261100769042969 49.583164215087891)"
249454795,,footway,,,"LINESTRING (17.260805130004883 49.582988739013672, 17.260915756225586 49.583053588867188, 17.261041641235352 49.5831298828125)"
252988446,Jeremenkova,residential,yes,,"LINESTRING (17.2772216796875 49.592552185058594, 17.277345657348633 49.592781066894531, 17.277359008789062 49.592803955078125, 17.277368545532227 49.592830657958984, 17.277362823486328 49.5928840637207, 17.277305603027344 49.592937469482422, 17.277179718017578 49.592987060546875, 17.2769775390625 49.592994689941406, 17.276765823364258 49.592948913574219, 17.276697158813477 49.592933654785156)"
255396816,,footway,,,"LINESTRING (17.259458541870117 49.5950927734375, 17.259426116943359 49.59503173828125)"
255396817,,footway,,,"LINESTRING (17.259950637817383 49.595119476318359, 17.259944915771484 49.595108032226562, 17.259929656982422 49.595062255859375)"
255396820,,service,,,"LINESTRING (17.259662628173828 49.594841003417969, 17.259668350219727 49.594856262207031, 17.259710311889648 49.595027923583984)"
255396822,,footway,,,"LINESTRING (17.2601318359375 49.59576416015625, 17.260095596313477 49.595626831054688)"
255396823,,footway,,,"LINESTRING (17.259542465209961 49.594863891601562, 17.259632110595703 49.5948486328125, 17.259662628173828 49.594841003417969)"
255396825,,footway,,,"LINESTRING (17.260198593139648 49.594791412353516, 17.260213851928711 49.594818115234375)"
255396826,,footway,,,"LINESTRING (17.260404586791992 49.594856262207031, 17.260440826416016 49.594776153564453)"
255396827,,footway,,,"LINESTRING (17.261085510253906 49.596908569335938, 17.261068344116211 49.596714019775391, 17.261026382446289 49.596549987792969, 17.260950088500977 49.596347808837891, 17.260881423950195 49.596183776855469, 17.260843276977539 49.596107482910156, 17.260810852050781 49.595977783203125, 17.2607479095459 49.595722198486328)"
255396829,,footway,,,"LINESTRING (17.260263442993164 49.594532012939453, 17.26019287109375 49.594779968261719, 17.260198593139648 49.594791412353516)"
255396830,,footway,,,"LINESTRING (17.260251998901367 49.594478607177734, 17.260272979736328 49.594501495361328, 17.260263442993164 49.594532012939453)"
255396831,,service,,,"LINESTRING (17.259733200073242 49.595096588134766, 17.259716033935547 49.595039367675781, 17.259710311889648 49.595027923583984)"
255396832,,footway,,,"LINESTRING (17.260213851928711 49.594818115234375, 17.2602596282959 49.594940185546875, 17.260286331176758 49.595008850097656)"
255396833,,footway,,,"LINESTRING (17.259489059448242 49.595142364501953, 17.259468078613281 49.5951042175293, 17.259458541870117 49.5950927734375)"
255396834,,footway,,,"LINESTRING (17.2603816986084 49.594997406005859, 17.260385513305664 49.594924926757812, 17.260404586791992 49.594856262207031)"
255396836,,footway,,,"LINESTRING (17.259708404541016 49.595901489257812, 17.259761810302734 49.596172332763672, 17.259780883789062 49.596340179443359, 17.259775161743164 49.596431732177734, 17.259708404541016 49.596725463867188, 17.259696960449219 49.596771240234375, 17.259693145751953 49.596782684326172, 17.259687423706055 49.596797943115234, 17.259675979614258 49.596828460693359)"
255538847,,service,,,"LINESTRING (17.261110305786133 49.586772918701172, 17.261028289794922 49.586845397949219)"
256028557,,footway,,,"LINESTRING (17.263967514038086 49.594409942626953, 17.263654708862305 49.594520568847656)"
256028558,,service,,,"LINESTRING (17.263330459594727 49.594230651855469, 17.263376235961914 49.594211578369141, 17.263675689697266 49.594100952148438, 17.263765335083008 49.594207763671875, 17.263847351074219 49.594306945800781)"
256028559,,footway,,,"LINESTRING (17.263967514038086 49.594409942626953, 17.26386833190918 49.594303131103516, 17.263847351074219 49.594306945800781)"
256028560,,steps,,,"LINESTRING (17.26373291015625 49.594223022460938, 17.263700485229492 49.594234466552734)"
256035197,,footway,,,"LINESTRING (17.264467239379883 49.594318389892578, 17.2646427154541 49.594322204589844, 17.265254974365234 49.594097137451172, 17.26555061340332 49.593990325927734)"
256035199,,service,,,"LINESTRING (17.266269683837891 49.593723297119141, 17.266212463378906 49.593742370605469)"
256035200,,service,,,"LINESTRING (17.266096115112305 49.593967437744141, 17.26597785949707 49.593830108642578)"
256082906,,footway,,,"LINESTRING (17.265512466430664 49.593894958496094, 17.265254974365234 49.594097137451172)"
256082907,,footway,,,"LINESTRING (17.265655517578125 49.5938720703125, 17.265802383422852 49.593894958496094)"
256082908,,steps,,,"LINESTRING (17.265512466430664 49.593894958496094, 17.265554428100586 49.5938606262207)"
256082909,,steps,,,"LINESTRING (17.265655517578125 49.5938720703125, 17.265581130981445 49.5938606262207)"
256082910,,footway,,,"LINESTRING (17.265554428100586 49.5938606262207, 17.265581130981445 49.5938606262207, 17.265554428100586 49.593826293945312)"
256082916,,service,,,"LINESTRING (17.265888214111328 49.593753814697266, 17.265829086303711 49.593704223632812, 17.265750885009766 49.593673706054688, 17.265674591064453 49.593589782714844, 17.265575408935547 49.5936279296875)"
256082917,,service,,,"LINESTRING (17.265575408935547 49.5936279296875, 17.26542854309082 49.593681335449219)"
256082918,,service,,,"LINESTRING (17.26542854309082 49.593681335449219, 17.265295028686523 49.593727111816406)"
256086594,,service,,,"LINESTRING (17.26597785949707 49.593830108642578, 17.265888214111328 49.593753814697266)"
256409524,,cycleway,,,"LINESTRING (17.265205383300781 49.592647552490234, 17.265296936035156 49.592586517333984, 17.265380859375 49.592529296875)"
256494400,,footway,,,"LINESTRING (17.277364730834961 49.593002319335938, 17.277061462402344 49.593090057373047, 17.277006149291992 49.593215942382812, 17.277032852172852 49.593338012695312)"
258035161,Nálevkova,residential,,,"LINESTRING (17.271310806274414 49.580833435058594, 17.271738052368164 49.581245422363281, 17.272045135498047 49.581527709960938, 17.272518157958984 49.581886291503906, 17.272905349731445 49.5821533203125, 17.27320671081543 49.582351684570312)"
258036431,,footway,,,"LINESTRING (17.27320671081543 49.582351684570312, 17.273258209228516 49.582416534423828, 17.273290634155273 49.582466125488281, 17.273149490356445 49.582523345947266, 17.273115158081055 49.582546234130859, 17.272621154785156 49.582805633544922, 17.272504806518555 49.582859039306641, 17.272401809692383 49.582904815673828, 17.27238655090332 49.582973480224609, 17.271482467651367 49.583549499511719)"
258036435,,footway,,,"LINESTRING (17.273290634155273 49.582466125488281, 17.273380279541016 49.582439422607422, 17.273433685302734 49.582416534423828, 17.273448944091797 49.582382202148438, 17.273445129394531 49.582344055175781)"
258036436,,footway,,,"LINESTRING (17.273988723754883 49.582324981689453, 17.27391242980957 49.582340240478516, 17.273649215698242 49.582313537597656, 17.273534774780273 49.582332611083984, 17.273445129394531 49.582344055175781, 17.27320671081543 49.582351684570312)"
259994808,,steps,,,"LINESTRING (17.259506225585938 49.593025207519531, 17.259613037109375 49.592990875244141)"
259994810,,steps,,,"LINESTRING (17.259822845458984 49.592922210693359, 17.259983062744141 49.592857360839844)"
259994811,,footway,,,"LINESTRING (17.259983062744141 49.592857360839844, 17.260011672973633 49.592845916748047, 17.260162353515625 49.592792510986328, 17.260185241699219 49.592781066894531, 17.260520935058594 49.592632293701172, 17.260560989379883 49.592620849609375)"
260018503,,footway,,,"LINESTRING (17.260002136230469 49.591617584228516, 17.260030746459961 49.591667175292969, 17.260234832763672 49.592227935791016, 17.260339736938477 49.592338562011719, 17.260520935058594 49.592632293701172, 17.260656356811523 49.592765808105469, 17.260753631591797 49.592845916748047, 17.260860443115234 49.592929840087891, 17.260898590087891 49.593013763427734, 17.260969161987305 49.593269348144531, 17.261112213134766 49.593357086181641, 17.260978698730469 49.593585968017578, 17.260953903198242 49.593624114990234, 17.260580062866211 49.593563079833984, 17.260313034057617 49.593498229980469, 17.260036468505859 49.593425750732422, 17.259811401367188 49.593425750732422, 17.259674072265625 49.593452453613281, 17.259372711181641 49.593513488769531, 17.258651733398438 49.593597412109375, 17.258392333984375 49.5936279296875, 17.258003234863281 49.593673706054688, 17.257663726806641 49.593715667724609, 17.257293701171875 49.593742370605469, 17.25715446472168 49.593753814697266, 17.257083892822266 49.593753814697266, 17.256528854370117 49.593772888183594, 17.256393432617188 49.593852996826172, 17.256143569946289 49.593830108642578)"
260018507,,footway,,,"LINESTRING (17.262876510620117 49.592674255371094, 17.262838363647461 49.592685699462891, 17.26274299621582 49.592720031738281, 17.262668609619141 49.592746734619141, 17.262626647949219 49.592788696289062, 17.262264251708984 49.592933654785156, 17.2620849609375 49.592765808105469, 17.262056350708008 49.592742919921875, 17.26209831237793 49.592727661132812, 17.262041091918945 49.5926399230957, 17.261974334716797 49.592666625976562, 17.261878967285156 49.592567443847656, 17.261928558349609 49.5925407409668, 17.261814117431641 49.592411041259766, 17.261728286743164 49.592437744140625, 17.261774063110352 49.592502593994141, 17.26164436340332 49.592567443847656, 17.261613845825195 49.592494964599609, 17.261495590209961 49.592529296875, 17.261463165283203 49.592483520507812, 17.261407852172852 49.592494964599609, 17.261186599731445 49.592124938964844, 17.261142730712891 49.592033386230469, 17.261106491088867 49.592037200927734, 17.261043548583984 49.5919189453125, 17.260982513427734 49.5919303894043, 17.260894775390625 49.591796875, 17.260932922363281 49.591789245605469, 17.260824203491211 49.591598510742188)"
