Id, Road Name, Road Type, One Way, Lanes, Geometry
429940200,,path,,,"LINESTRING (20.208202362060547 49.049602508544922, 20.208223342895508 49.049850463867188)"
429940201,,track,,,"LINESTRING (20.168649673461914 49.045818328857422, 20.16865348815918 49.045425415039062, 20.168649673461914 49.045242309570312, 20.168558120727539 49.044902801513672, 20.16850471496582 49.044692993164062, 20.168285369873047 49.044509887695312, 20.168205261230469 49.044376373291016, 20.16819953918457 49.044242858886719, 20.168220520019531 49.043972015380859, 20.168172836303711 49.043819427490234, 20.167882919311523 49.043460845947266)"
429940202,,steps,,,"LINESTRING (20.187969207763672 49.058635711669922, 20.187973022460938 49.058616638183594)"
429940203,,track,,,"LINESTRING (20.206214904785156 49.050506591796875, 20.206197738647461 49.050224304199219)"
429940204,,path,,,"LINESTRING (20.192714691162109 49.0494384765625, 20.192934036254883 49.049480438232422)"
429940205,,steps,,,"LINESTRING (20.18359375 49.058441162109375, 20.183584213256836 49.058479309082031)"
429940206,,path,,,"LINESTRING (20.206621170043945 49.047401428222656, 20.206520080566406 49.047515869140625)"
429940207,,path,,,"LINESTRING (20.20539665222168 49.047409057617188, 20.20513916015625 49.047489166259766)"
429940208,,unclassified,,,"LINESTRING (20.174457550048828 49.055469512939453, 20.174461364746094 49.055568695068359)"
429940209,,steps,,,"LINESTRING (20.205852508544922 49.054660797119141, 20.205842971801758 49.054763793945312)"
429940210,,track,,,"LINESTRING (20.206621170043945 49.047401428222656, 20.206212997436523 49.047443389892578)"
429940211,,service,,,"LINESTRING (20.201377868652344 49.056610107421875, 20.202041625976562 49.056671142578125)"
429940212,,path,,,"LINESTRING (20.201087951660156 49.047748565673828, 20.200899124145508 49.047687530517578)"
429940213,,track,,,"LINESTRING (20.206756591796875 49.053085327148438, 20.206687927246094 49.053058624267578)"
429940214,,path,,,"LINESTRING (20.180732727050781 49.0456657409668, 20.18049430847168 49.045726776123047)"
429940215,,steps,,,"LINESTRING (20.187717437744141 49.058570861816406, 20.187726974487305 49.058547973632812)"
429940216,,path,,,"LINESTRING (20.207122802734375 49.054393768310547, 20.20695686340332 49.054012298583984)"
429940217,,service,,,"LINESTRING (20.207122802734375 49.054393768310547, 20.206975936889648 49.054347991943359, 20.206720352172852 49.054347991943359)"
429940218,,service,,,"LINESTRING (20.198379516601562 49.059539794921875, 20.19770622253418 49.059474945068359, 20.197233200073242 49.059432983398438)"
429940219,,path,,,"LINESTRING (20.186969757080078 49.04827880859375, 20.186866760253906 49.048259735107422, 20.186830520629883 49.0482177734375)"
429940220,,path,,,"LINESTRING (20.1947078704834 49.049346923828125, 20.195014953613281 49.049240112304688, 20.195138931274414 49.049282073974609)"
429940221,,service,,,"LINESTRING (20.202045440673828 49.057113647460938, 20.201816558837891 49.058200836181641, 20.201534271240234 49.058322906494141)"
429940222,,track,,,"LINESTRING (20.178689956665039 49.042331695556641, 20.178220748901367 49.042335510253906, 20.177925109863281 49.042354583740234, 20.177698135375977 49.042385101318359, 20.177377700805664 49.042461395263672, 20.176721572875977 49.042873382568359, 20.1766414642334 49.042953491210938, 20.176586151123047 49.043132781982422, 20.176502227783203 49.043235778808594, 20.176393508911133 49.0433349609375, 20.175867080688477 49.043704986572266, 20.175697326660156 49.043796539306641, 20.175020217895508 49.044101715087891, 20.174482345581055 49.044551849365234, 20.174261093139648 49.044700622558594, 20.173946380615234 49.044902801513672, 20.173770904541016 49.045001983642578, 20.17359733581543 49.045070648193359, 20.173425674438477 49.045101165771484, 20.173318862915039 49.045124053955078, 20.173179626464844 49.045120239257812, 20.172966003417969 49.045082092285156, 20.172639846801758 49.045097351074219, 20.171903610229492 49.045192718505859, 20.170810699462891 49.045391082763672, 20.170482635498047 49.045478820800781, 20.170156478881836 49.045585632324219, 20.169900894165039 49.045654296875, 20.1695613861084 49.045707702636719, 20.169332504272461 49.045703887939453, 20.169105529785156 49.045722961425781, 20.168760299682617 49.045783996582031, 20.168649673461914 49.045818328857422, 20.168436050415039 49.045902252197266, 20.168239593505859 49.046035766601562, 20.167953491210938 49.046493530273438, 20.167749404907227 49.0468864440918, 20.167564392089844 49.047088623046875)"
429940223,,path,,,"LINESTRING (20.205842971801758 49.054763793945312, 20.205869674682617 49.054828643798828, 20.205741882324219 49.054954528808594, 20.205745697021484 49.055057525634766)"
429940224,,path,,,"LINESTRING (20.16737174987793 49.047191619873047, 20.167606353759766 49.047233581542969, 20.167695999145508 49.047271728515625, 20.168197631835938 49.047183990478516)"
429940225,,track,,,"LINESTRING (20.168760299682617 49.045783996582031, 20.168861389160156 49.045738220214844, 20.169048309326172 49.045680999755859, 20.169166564941406 49.045684814453125, 20.169332504272461 49.045703887939453)"
429940226,,track,,,"LINESTRING (20.206214904785156 49.050506591796875, 20.206352233886719 49.05035400390625, 20.206682205200195 49.050151824951172, 20.207099914550781 49.050079345703125, 20.208028793334961 49.04974365234375, 20.208202362060547 49.049602508544922)"
429940227,,service,,,"LINESTRING (20.174541473388672 49.057693481445312, 20.174562454223633 49.057594299316406, 20.174716949462891 49.056831359863281, 20.174856185913086 49.056808471679688, 20.174934387207031 49.056777954101562, 20.175041198730469 49.056243896484375, 20.175724029541016 49.056301116943359, 20.175754547119141 49.056129455566406)"
429940228,,path,,,"LINESTRING (20.206878662109375 49.053726196289062, 20.206684112548828 49.054084777832031, 20.2065372467041 49.054248809814453, 20.206331253051758 49.054370880126953, 20.206117630004883 49.054458618164062, 20.205934524536133 49.054508209228516, 20.205890655517578 49.0545768737793, 20.205852508544922 49.054660797119141)"
431389816,Jilemnického,residential,yes,,"LINESTRING (20.212251663208008 49.053031921386719, 20.212646484375 49.052947998046875, 20.212860107421875 49.05291748046875, 20.213031768798828 49.052894592285156)"
431389817,Nábrežie Jána Pavla II,residential,,,"LINESTRING (20.211267471313477 49.053485870361328, 20.211050033569336 49.053535461425781, 20.210718154907227 49.053607940673828, 20.21031379699707 49.0536994934082)"
431389818,Nábrežie Jána Pavla II,path,,,"LINESTRING (20.21031379699707 49.0536994934082, 20.210124969482422 49.053813934326172, 20.2099666595459 49.053932189941406, 20.2098331451416 49.05401611328125)"
431389819,,path,,,"LINESTRING (20.216093063354492 49.053169250488281, 20.216306686401367 49.052997589111328, 20.216354370117188 49.052978515625, 20.216472625732422 49.052947998046875, 20.216676712036133 49.052947998046875, 20.216888427734375 49.052875518798828, 20.217023849487305 49.052753448486328, 20.217184066772461 49.052627563476562, 20.217350006103516 49.052555084228516, 20.217605590820312 49.052497863769531, 20.217777252197266 49.052459716796875)"
431389820,,path,,,"LINESTRING (20.223583221435547 49.052383422851562, 20.223459243774414 49.052413940429688, 20.222955703735352 49.052650451660156, 20.222820281982422 49.052684783935547, 20.222373962402344 49.052791595458984, 20.22216796875 49.052810668945312, 20.221664428710938 49.052894592285156, 20.221155166625977 49.052875518798828, 20.220842361450195 49.052875518798828, 20.22052001953125 49.052906036376953, 20.220382690429688 49.052947998046875, 20.220083236694336 49.0529670715332)"
431389821,,path,,,"LINESTRING (20.219749450683594 49.053028106689453, 20.220083236694336 49.0529670715332, 20.220369338989258 49.052906036376953, 20.220512390136719 49.052787780761719, 20.220724105834961 49.052761077880859, 20.221107482910156 49.052783966064453, 20.221401214599609 49.052829742431641, 20.221622467041016 49.052841186523438, 20.221874237060547 49.052814483642578, 20.222202301025391 49.052749633789062, 20.222385406494141 49.0527458190918, 20.222536087036133 49.052696228027344, 20.222827911376953 49.052604675292969, 20.222963333129883 49.052574157714844, 20.223360061645508 49.052406311035156, 20.223506927490234 49.052280426025391, 20.223539352416992 49.052211761474609)"
431389822,,path,,,"LINESTRING (20.216415405273438 49.053176879882812, 20.216413497924805 49.053127288818359)"
431389824,,path,,,"LINESTRING (20.222202301025391 49.052749633789062, 20.22216796875 49.052810668945312)"
431389826,,track,,,"LINESTRING (20.2178955078125 49.053226470947266, 20.217750549316406 49.053386688232422)"
431389828,,track,,,"LINESTRING (20.223690032958984 49.052196502685547, 20.223766326904297 49.052242279052734)"
431389830,,path,,,"LINESTRING (20.222963333129883 49.052574157714844, 20.222955703735352 49.052650451660156)"
431389831,,path,,,"LINESTRING (20.216888427734375 49.052875518798828, 20.216829299926758 49.052940368652344)"
431389832,,path,,,"LINESTRING (20.219297409057617 49.053005218505859, 20.219316482543945 49.05291748046875)"
431389833,,path,,,"LINESTRING (20.209257125854492 49.053020477294922, 20.208471298217773 49.053474426269531)"
431389834,,path,,,"LINESTRING (20.222536087036133 49.052696228027344, 20.222463607788086 49.052665710449219)"
431389835,,service,yes,,"LINESTRING (20.204235076904297 49.055698394775391, 20.201601028442383 49.055484771728516)"
431389836,,path,,,"LINESTRING (20.210546493530273 49.052574157714844, 20.210596084594727 49.052680969238281)"
431389837,,footway,,,"LINESTRING (20.201272964477539 49.056076049804688, 20.201082229614258 49.055850982666016)"
431389838,,path,,,"LINESTRING (20.213741302490234 49.052955627441406, 20.2138614654541 49.052875518798828)"
431389839,,path,,,"LINESTRING (20.205890655517578 49.0545768737793, 20.205745697021484 49.054496765136719)"
431389840,,path,,,"LINESTRING (20.221380233764648 49.053058624267578, 20.221206665039062 49.053123474121094, 20.221065521240234 49.053306579589844)"
431389841,,path,,,"LINESTRING (20.222827911376953 49.052604675292969, 20.222820281982422 49.052684783935547)"
431389842,,path,,,"LINESTRING (20.207218170166016 49.053237915039062, 20.207233428955078 49.053134918212891)"
431389843,,path,,,"LINESTRING (20.211254119873047 49.052188873291016, 20.211311340332031 49.052326202392578)"
431389844,,path,,,"LINESTRING (20.205934524536133 49.054508209228516, 20.20588493347168 49.054435729980469)"
431389845,,path,,,"LINESTRING (20.219623565673828 49.053031921386719, 20.219522476196289 49.0531120300293, 20.219390869140625 49.053157806396484)"
431389846,,path,,,"LINESTRING (20.221107482910156 49.052783966064453, 20.2210693359375 49.052810668945312, 20.220930099487305 49.052829742431641, 20.220842361450195 49.052875518798828)"
431389847,,path,,,"LINESTRING (20.2186336517334 49.053062438964844, 20.218685150146484 49.052963256835938, 20.218687057495117 49.052902221679688, 20.218639373779297 49.052768707275391)"
431389848,,track,,,"LINESTRING (20.217361450195312 49.053287506103516, 20.21728515625 49.053428649902344, 20.217750549316406 49.053386688232422, 20.217941284179688 49.053371429443359, 20.218259811401367 49.053298950195312)"
431389849,,track,,,"LINESTRING (20.216381072998047 49.053581237792969, 20.216711044311523 49.053592681884766, 20.216892242431641 49.0535888671875, 20.21705436706543 49.053550720214844, 20.21728515625 49.053428649902344)"
431389850,,path,,,"LINESTRING (20.217809677124023 49.052772521972656, 20.217824935913086 49.052700042724609, 20.217819213867188 49.052604675292969, 20.217777252197266 49.052459716796875, 20.217681884765625 49.052291870117188)"
431389851,,unclassified,yes,,"LINESTRING (20.213031768798828 49.052894592285156, 20.213376998901367 49.052886962890625, 20.213659286499023 49.052932739257812, 20.213741302490234 49.052955627441406, 20.214048385620117 49.053043365478516, 20.214469909667969 49.053180694580078, 20.214677810668945 49.053199768066406)"
431389852,,path,,,"LINESTRING (20.213973999023438 49.052330017089844, 20.214010238647461 49.052516937255859, 20.2141056060791 49.05267333984375, 20.21428108215332 49.0528564453125, 20.214570999145508 49.053054809570312, 20.214712142944336 49.05316162109375, 20.214832305908203 49.053215026855469)"
431389853,,footway,,,"LINESTRING (20.201339721679688 49.056156158447266, 20.201284408569336 49.0561408996582, 20.201261520385742 49.056118011474609, 20.201259613037109 49.056087493896484, 20.201272964477539 49.056076049804688, 20.201295852661133 49.056064605712891, 20.201358795166016 49.056064605712891, 20.201385498046875 49.056076049804688)"
431389854,,footway,,,"LINESTRING (20.201021194458008 49.056625366210938, 20.201292037963867 49.05645751953125, 20.201339721679688 49.056156158447266, 20.201379776000977 49.056144714355469, 20.20140266418457 49.056106567382812, 20.201385498046875 49.056076049804688, 20.201461791992188 49.055946350097656, 20.20147705078125 49.055881500244141)"
432391958,,track,,,"LINESTRING (20.263338088989258 49.022811889648438, 20.263393402099609 49.0227165222168, 20.263460159301758 49.022209167480469, 20.263542175292969 49.021903991699219, 20.263566970825195 49.021419525146484, 20.263540267944336 49.021259307861328, 20.263252258300781 49.020713806152344, 20.263145446777344 49.020389556884766, 20.262941360473633 49.019947052001953, 20.262807846069336 49.019672393798828, 20.262683868408203 49.019493103027344, 20.262580871582031 49.0192985534668, 20.262527465820312 49.019062042236328, 20.26246452331543 49.018878936767578, 20.262413024902344 49.018730163574219, 20.262239456176758 49.018539428710938, 20.262105941772461 49.018440246582031, 20.2618408203125 49.018287658691406, 20.261651992797852 49.018135070800781, 20.261587142944336 49.018058776855469, 20.261550903320312 49.0179443359375, 20.261564254760742 49.0177116394043, 20.261541366577148 49.017597198486328, 20.261207580566406 49.017139434814453, 20.261100769042969 49.017044067382812, 20.260774612426758 49.016845703125, 20.260303497314453 49.016498565673828, 20.259677886962891 49.016197204589844)"
