Id, Rail Type, Bridge, Geometry
253142881,tram,yes,"LINESTRING (17.279664993286133 49.595924377441406, 17.279306411743164 49.5961799621582)"
253142882,tram,,"LINESTRING (17.281007766723633 49.588104248046875, 17.281494140625 49.588176727294922, 17.282855987548828 49.588382720947266, 17.283132553100586 49.588432312011719, 17.283655166625977 49.588558197021484, 17.284507751464844 49.588939666748047, 17.285003662109375 49.589160919189453, 17.285303115844727 49.58929443359375, 17.285680770874023 49.589458465576172, 17.286064147949219 49.589630126953125, 17.286420822143555 49.58978271484375, 17.287002563476562 49.590042114257812, 17.287073135375977 49.590114593505859, 17.287109375 49.5902099609375, 17.287111282348633 49.590267181396484, 17.287076950073242 49.590389251708984, 17.287071228027344 49.590412139892578, 17.286687850952148 49.590789794921875, 17.286537170410156 49.590957641601562, 17.286298751831055 49.591255187988281, 17.286115646362305 49.591518402099609, 17.286022186279297 49.591651916503906, 17.2858829498291 49.591831207275391, 17.2856388092041 49.592105865478516, 17.28538703918457 49.592391967773438, 17.285295486450195 49.592472076416016, 17.285285949707031 49.592483520507812, 17.285079956054688 49.592670440673828, 17.284736633300781 49.592933654785156, 17.283851623535156 49.593578338623047, 17.283681869506836 49.593704223632812, 17.283237457275391 49.594009399414062, 17.282903671264648 49.594192504882812, 17.282777786254883 49.594257354736328, 17.281841278076172 49.594684600830078, 17.281526565551758 49.594829559326172, 17.280776977539062 49.595172882080078, 17.280614852905273 49.595256805419922, 17.2802734375 49.595500946044922, 17.279897689819336 49.595756530761719, 17.279764175415039 49.595851898193359, 17.279664993286133 49.595924377441406)"
253142883,tram,,"LINESTRING (17.276308059692383 49.6018180847168, 17.276346206665039 49.601715087890625, 17.276371002197266 49.601646423339844, 17.276418685913086 49.601226806640625, 17.276416778564453 49.601173400878906, 17.276409149169922 49.601051330566406)"
253142884,tram,,"LINESTRING (17.277772903442383 49.602035522460938, 17.277830123901367 49.602108001708984, 17.278024673461914 49.602348327636719, 17.278047561645508 49.6024169921875, 17.278041839599609 49.602458953857422, 17.278007507324219 49.602519989013672, 17.27800178527832 49.6025276184082, 17.277933120727539 49.602577209472656, 17.277828216552734 49.602615356445312, 17.277727127075195 49.602622985839844, 17.277652740478516 49.602626800537109, 17.2775821685791 49.602615356445312, 17.276416778564453 49.602378845214844, 17.276350021362305 49.60235595703125, 17.27629280090332 49.602321624755859, 17.276269912719727 49.602287292480469, 17.276264190673828 49.602272033691406, 17.276256561279297 49.602203369140625, 17.276308059692383 49.6018180847168, 17.276359558105469 49.601432800292969, 17.276409149169922 49.601051330566406, 17.276523590087891 49.600196838378906, 17.2766056060791 49.599414825439453, 17.276729583740234 49.598381042480469, 17.27680778503418 49.598136901855469, 17.276845932006836 49.598037719726562, 17.276908874511719 49.597934722900391, 17.277029037475586 49.597782135009766, 17.277101516723633 49.597702026367188, 17.277177810668945 49.597637176513672, 17.277265548706055 49.597568511962891, 17.277734756469727 49.597232818603516, 17.2785587310791 49.5966796875, 17.278974533081055 49.596397399902344, 17.279073715209961 49.596321105957031, 17.279203414916992 49.596229553222656)"
253142885,tram,,"LINESTRING (17.278812408447266 49.589408874511719, 17.278823852539062 49.589374542236328, 17.278890609741211 49.589096069335938, 17.278970718383789 49.588764190673828, 17.279077529907227 49.588462829589844, 17.279216766357422 49.588150024414062, 17.279243469238281 49.588111877441406, 17.279287338256836 49.588058471679688, 17.279336929321289 49.588016510009766, 17.279411315917969 49.587974548339844, 17.279504776000977 49.587940216064453, 17.27960205078125 49.587921142578125, 17.279712677001953 49.587913513183594, 17.279827117919922 49.587924957275391, 17.279922485351562 49.587936401367188)"
253229129,tram,,"LINESTRING (17.278823852539062 49.589374542236328, 17.278806686401367 49.589313507080078, 17.278789520263672 49.589282989501953, 17.27876091003418 49.5892333984375, 17.278713226318359 49.589187622070312, 17.27863883972168 49.589149475097656, 17.278566360473633 49.589126586914062, 17.278493881225586 49.589111328125, 17.278396606445312 49.589103698730469, 17.278291702270508 49.589115142822266, 17.2781925201416 49.589141845703125, 17.278118133544922 49.589179992675781, 17.278055191040039 49.5892219543457, 17.278045654296875 49.589241027832031, 17.278022766113281 49.589282989501953, 17.278009414672852 49.589336395263672, 17.278020858764648 49.589389801025391, 17.278047561645508 49.589439392089844, 17.278083801269531 49.5894775390625, 17.278141021728516 49.589523315429688)"
253229130,tram,,"LINESTRING (17.277477264404297 49.592571258544922, 17.277458190917969 49.592636108398438, 17.277431488037109 49.592727661132812, 17.277400970458984 49.592792510986328, 17.277368545532227 49.592830657958984, 17.277332305908203 49.592861175537109, 17.277280807495117 49.5928840637207, 17.27720832824707 49.592899322509766, 17.277107238769531 49.592914581298828, 17.2769775390625 49.592929840087891, 17.276460647583008 49.592967987060547)"
253229131,tram,,"LINESTRING (17.276992797851562 49.592887878417969, 17.277095794677734 49.592880249023438, 17.277193069458008 49.592864990234375, 17.277254104614258 49.592849731445312, 17.277307510375977 49.592815399169922, 17.277345657348633 49.592781066894531, 17.277873992919922 49.591670989990234, 17.278100967407227 49.5911750793457, 17.278366088867188 49.590656280517578, 17.278596878051758 49.590122222900391, 17.278646469116211 49.5899772644043, 17.278779983520508 49.589519500732422, 17.278812408447266 49.589408874511719)"
253229132,tram,,"LINESTRING (17.277477264404297 49.592571258544922, 17.277359008789062 49.592803955078125, 17.277317047119141 49.592842102050781, 17.277267456054688 49.592868804931641, 17.277194976806641 49.5928840637207, 17.277101516723633 49.592899322509766, 17.277013778686523 49.5929069519043, 17.276947021484375 49.592910766601562, 17.276874542236328 49.592899322509766, 17.276800155639648 49.592876434326172, 17.2767391204834 49.592842102050781, 17.276697158813477 49.592811584472656, 17.276660919189453 49.592777252197266, 17.276618957519531 49.592693328857422)"
253229133,tram,,"LINESTRING (17.25770378112793 49.588836669921875, 17.257776260375977 49.588848114013672, 17.258407592773438 49.588962554931641, 17.259510040283203 49.589160919189453, 17.25994873046875 49.5892448425293, 17.260713577270508 49.589382171630859, 17.261009216308594 49.589427947998047, 17.261280059814453 49.5894660949707, 17.262067794799805 49.589572906494141, 17.262805938720703 49.589656829833984, 17.262887954711914 49.589668273925781, 17.263101577758789 49.589691162109375, 17.264001846313477 49.589767456054688)"
253229135,tram,,"LINESTRING (17.265041351318359 49.589851379394531, 17.26628303527832 49.589950561523438, 17.267427444458008 49.590049743652344, 17.26746940612793 49.590057373046875, 17.268093109130859 49.590133666992188, 17.268527984619141 49.590202331542969, 17.268917083740234 49.590274810791016, 17.269676208496094 49.5904426574707, 17.269777297973633 49.5904655456543, 17.269977569580078 49.590507507324219, 17.270229339599609 49.5905647277832, 17.272594451904297 49.591140747070312, 17.273670196533203 49.591403961181641, 17.273902893066406 49.591461181640625, 17.274087905883789 49.591503143310547, 17.276071548461914 49.591976165771484, 17.276252746582031 49.592018127441406, 17.276376724243164 49.592071533203125, 17.276433944702148 49.592124938964844, 17.276485443115234 49.592197418212891, 17.276514053344727 49.592288970947266, 17.276649475097656 49.592685699462891)"
253229136,tram,yes,"LINESTRING (17.264001846313477 49.589767456054688, 17.265041351318359 49.589851379394531)"
253229137,tram,,"LINESTRING (17.276460647583008 49.592967987060547, 17.276084899902344 49.593055725097656, 17.275173187255859 49.593307495117188, 17.274225234985352 49.59356689453125, 17.272895812988281 49.593929290771484, 17.271444320678711 49.594345092773438, 17.271089553833008 49.594448089599609)"
253229138,tram,,"LINESTRING (17.27862548828125 49.590122222900391, 17.278600692749023 49.590259552001953, 17.27849006652832 49.590534210205078, 17.278392791748047 49.590663909912109)"
253229139,tram,,"LINESTRING (17.276449203491211 49.592948913574219, 17.276874542236328 49.592899322509766, 17.276992797851562 49.592887878417969)"
253229140,tram,,"LINESTRING (17.276449203491211 49.592948913574219, 17.276556015014648 49.592880249023438, 17.276609420776367 49.592815399169922, 17.276618957519531 49.592796325683594, 17.276626586914062 49.5927619934082, 17.276618957519531 49.592693328857422)"
253229142,tram,,"LINESTRING (17.276649475097656 49.592685699462891, 17.276683807373047 49.592765808105469, 17.276744842529297 49.592819213867188, 17.2768497467041 49.592868804931641, 17.27691650390625 49.5928840637207, 17.276992797851562 49.592887878417969)"
253229145,tram,,"LINESTRING (17.276649475097656 49.592685699462891, 17.276660919189453 49.592777252197266, 17.276638031005859 49.592838287353516, 17.276586532592773 49.5928955078125, 17.276538848876953 49.592926025390625, 17.276460647583008 49.592967987060547)"
253267765,tram,,"LINESTRING (17.25648307800293 49.588706970214844, 17.256233215332031 49.588699340820312, 17.256004333496094 49.588699340820312, 17.255941390991211 49.588703155517578, 17.2558650970459 49.588706970214844, 17.255626678466797 49.588726043701172, 17.255353927612305 49.588764190673828, 17.255086898803711 49.588817596435547, 17.25468635559082 49.58892822265625, 17.25439453125 49.589046478271484, 17.2542667388916 49.5890998840332, 17.254217147827148 49.589118957519531, 17.253971099853516 49.589229583740234, 17.253740310668945 49.589332580566406, 17.252788543701172 49.589756011962891, 17.252111434936523 49.5900993347168, 17.251440048217773 49.590534210205078, 17.2513370513916 49.590602874755859, 17.250453948974609 49.591304779052734, 17.249954223632812 49.591724395751953, 17.249866485595703 49.591800689697266)"
253267766,tram,,"LINESTRING (17.249839782714844 49.5917854309082, 17.250431060791016 49.591289520263672, 17.251312255859375 49.590591430664062, 17.251413345336914 49.590518951416016, 17.25208854675293 49.590084075927734, 17.252767562866211 49.5897331237793, 17.253690719604492 49.589324951171875, 17.253717422485352 49.589313507080078, 17.253969192504883 49.589206695556641, 17.254203796386719 49.589103698730469, 17.254375457763672 49.589031219482422, 17.254665374755859 49.588912963867188, 17.255073547363281 49.588798522949219, 17.255348205566406 49.588741302490234, 17.255619049072266 49.588703155517578, 17.255863189697266 49.588680267333984, 17.255901336669922 49.588680267333984, 17.256017684936523 49.588672637939453, 17.256261825561523 49.588672637939453, 17.256376266479492 49.588676452636719, 17.256513595581055 49.588680267333984)"
253267767,tram,yes,"LINESTRING (17.257688522338867 49.588859558105469, 17.257247924804688 49.588787078857422)"
253267768,tram,,"LINESTRING (17.257125854492188 49.588325500488281, 17.257097244262695 49.588363647460938, 17.257070541381836 49.588405609130859, 17.257028579711914 49.588481903076172)"
253267769,tram,yes,"LINESTRING (17.257270812988281 49.5887565612793, 17.25770378112793 49.588836669921875)"
253267770,tram,,"LINESTRING (17.257247924804688 49.588787078857422, 17.256917953491211 49.5887451171875, 17.256729125976562 49.588726043701172, 17.25648307800293 49.588706970214844)"
253267771,tram,yes,"LINESTRING (17.259124755859375 49.585990905761719, 17.259140014648438 49.586219787597656)"
253267772,tram,,"LINESTRING (17.257013320922852 49.579971313476562, 17.257120132446289 49.579776763916016)"
253267773,tram,,"LINESTRING (17.256992340087891 49.580020904541016, 17.256938934326172 49.580280303955078)"
253267774,tram,yes,"LINESTRING (17.257375717163086 49.588191986083984, 17.257209777832031 49.5882682800293, 17.257125854492188 49.588325500488281)"
253267775,tram,,"LINESTRING (17.256992340087891 49.580020904541016, 17.257013320922852 49.579971313476562, 17.257240295410156 49.579349517822266)"
253267776,tram,,"LINESTRING (17.249866485595703 49.591800689697266, 17.2497615814209 49.591888427734375, 17.249475479125977 49.59210205078125)"
253267777,tram,,"LINESTRING (17.256938934326172 49.580280303955078, 17.256895065307617 49.580398559570312, 17.25682258605957 49.580596923828125, 17.256824493408203 49.580654144287109, 17.256845474243164 49.580707550048828, 17.256900787353516 49.580776214599609, 17.25694465637207 49.580806732177734, 17.257028579711914 49.580844879150391, 17.257408142089844 49.580917358398438, 17.258125305175781 49.581050872802734, 17.258504867553711 49.581130981445312, 17.258642196655273 49.5811653137207, 17.259090423583984 49.581291198730469, 17.259424209594727 49.581363677978516, 17.26025390625 49.581523895263672, 17.261123657226562 49.581691741943359, 17.261188507080078 49.581710815429688, 17.261234283447266 49.58172607421875, 17.261276245117188 49.581748962402344, 17.261297225952148 49.581771850585938, 17.261314392089844 49.581787109375, 17.261348724365234 49.581829071044922, 17.261356353759766 49.581871032714844, 17.261348724365234 49.581916809082031, 17.26133918762207 49.581981658935547, 17.261293411254883 49.582050323486328, 17.26112174987793 49.582283020019531, 17.26092529296875 49.582527160644531, 17.260787963867188 49.582656860351562, 17.260032653808594 49.583286285400391, 17.259607315063477 49.583648681640625, 17.259561538696289 49.583690643310547, 17.259326934814453 49.583946228027344, 17.259248733520508 49.584056854248047, 17.259197235107422 49.584148406982422, 17.259143829345703 49.584255218505859, 17.259084701538086 49.58441162109375, 17.259031295776367 49.584644317626953, 17.259029388427734 49.584915161132812, 17.259061813354492 49.585258483886719, 17.259082794189453 49.585475921630859, 17.259109497070312 49.585769653320312, 17.259124755859375 49.585990905761719)"
253267778,tram,,"LINESTRING (17.257286071777344 49.5793571472168, 17.257156372070312 49.579685211181641, 17.257120132446289 49.579776763916016, 17.256938934326172 49.580280303955078)"
