id, road_name, road_type, one_way, lanes, bridge, geometry
211233020,Pod Táborkem,residential,,,,"LINESTRING (17.331356048583984 49.5477180480957, 17.330337524414062 49.548515319824219, 17.33033561706543 49.548557281494141, 17.330331802368164 49.548610687255859, 17.330390930175781 49.548778533935547, 17.330610275268555 49.549274444580078, 17.331205368041992 49.549980163574219, 17.331382751464844 49.5501823425293, 17.331449508666992 49.550247192382812, 17.33149528503418 49.550312042236328, 17.331546783447266 49.550727844238281, 17.331508636474609 49.550941467285156, 17.331491470336914 49.551040649414062)"
211233107,Tovární,residential,,,,"LINESTRING (17.331382751464844 49.5501823425293, 17.330322265625 49.550689697265625, 17.328845977783203 49.551204681396484, 17.328020095825195 49.551486968994141, 17.328014373779297 49.551559448242188, 17.328018188476562 49.551631927490234)"
211233126,Chaloupky,residential,,,,"LINESTRING (17.331491470336914 49.551040649414062, 17.331270217895508 49.55108642578125, 17.329494476318359 49.551555633544922, 17.329280853271484 49.551471710205078, 17.328653335571289 49.551532745361328, 17.328014373779297 49.551559448242188)"
211233489,Zámecká,residential,,,,"LINESTRING (17.331491470336914 49.551040649414062, 17.331562042236328 49.551025390625, 17.332374572753906 49.550262451171875, 17.332393646240234 49.55023193359375, 17.332416534423828 49.550167083740234, 17.332433700561523 49.550132751464844, 17.332496643066406 49.550071716308594, 17.332595825195312 49.549999237060547, 17.332622528076172 49.549983978271484, 17.332637786865234 49.549972534179688, 17.332660675048828 49.549957275390625, 17.332784652709961 49.5499153137207, 17.332998275756836 49.549873352050781, 17.333847045898438 49.549900054931641, 17.334228515625 49.549903869628906, 17.334402084350586 49.549884796142578)"
211233516,Zámecká,residential,,,,"LINESTRING (17.333847045898438 49.549900054931641, 17.333719253540039 49.550098419189453, 17.333637237548828 49.550174713134766, 17.333526611328125 49.550186157226562, 17.333450317382812 49.550197601318359, 17.333364486694336 49.550205230712891, 17.33329963684082 49.550212860107422, 17.333194732666016 49.550220489501953, 17.333118438720703 49.550224304199219, 17.333009719848633 49.550228118896484, 17.332941055297852 49.55023193359375, 17.332862854003906 49.55023193359375, 17.332771301269531 49.550220489501953, 17.332708358764648 49.550212860107422, 17.332660675048828 49.550189971923828, 17.332616806030273 49.5501594543457, 17.332609176635742 49.550128936767578, 17.332609176635742 49.550094604492188, 17.332618713378906 49.550071716308594, 17.332637786865234 49.549972534179688)"
211233874,Zámecká,residential,,,,"LINESTRING (17.332374572753906 49.550262451171875, 17.3323974609375 49.550441741943359, 17.332365036010742 49.550575256347656, 17.332267761230469 49.550762176513672, 17.332101821899414 49.550922393798828, 17.332012176513672 49.550991058349609, 17.331962585449219 49.551078796386719, 17.331943511962891 49.551166534423828, 17.331964492797852 49.551349639892578)"
211234292,Dvůr,residential,,,,"LINESTRING (17.333616256713867 49.548847198486328, 17.333520889282227 49.548877716064453, 17.333498001098633 49.548885345458984, 17.333391189575195 49.548908233642578, 17.333269119262695 49.548915863037109, 17.333175659179688 49.548954010009766, 17.3331298828125 49.548988342285156, 17.333112716674805 49.549022674560547, 17.333059310913086 49.549232482910156, 17.33302116394043 49.549266815185547)"
211234323,,service,,,,"LINESTRING (17.332666397094727 49.549320220947266, 17.3326416015625 49.549514770507812)"
211234324,,service,,,,"LINESTRING (17.3326416015625 49.549514770507812, 17.33245849609375 49.549629211425781)"
211234818,U Hřbitova,living_street,yes,,,"LINESTRING (17.333520889282227 49.548877716064453, 17.332906723022461 49.548641204833984, 17.332572937011719 49.548526763916016, 17.332389831542969 49.5484504699707, 17.332096099853516 49.548301696777344, 17.331829071044922 49.548145294189453, 17.331729888916016 49.548053741455078, 17.331686019897461 49.547969818115234, 17.331655502319336 49.5478630065918)"
211235660,Na Kopci,residential,,,,"LINESTRING (17.334402084350586 49.549884796142578, 17.334674835205078 49.549957275390625, 17.334842681884766 49.54998779296875, 17.334991455078125 49.549995422363281, 17.335212707519531 49.549976348876953, 17.335311889648438 49.549953460693359, 17.335386276245117 49.549934387207031, 17.335487365722656 49.549907684326172, 17.335718154907227 49.549861907958984, 17.335824966430664 49.549854278564453, 17.335897445678711 49.549869537353516, 17.335975646972656 49.5499153137207, 17.336023330688477 49.549980163574219, 17.336030960083008 49.550041198730469, 17.335903167724609 49.550479888916016, 17.335903167724609 49.550540924072266)"
211236146,,residential,,,,"LINESTRING (17.335311889648438 49.549953460693359, 17.335453033447266 49.549949645996094, 17.335529327392578 49.549957275390625, 17.335599899291992 49.549976348876953, 17.335672378540039 49.549999237060547, 17.335720062255859 49.550022125244141, 17.335769653320312 49.550045013427734, 17.33580207824707 49.550086975097656, 17.335847854614258 49.550148010253906, 17.335887908935547 49.550319671630859, 17.335838317871094 49.550498962402344)"
211236235,Na Výstavišti,residential,,,,"LINESTRING (17.336181640625 49.551273345947266, 17.336702346801758 49.551212310791016, 17.337457656860352 49.551181793212891, 17.337703704833984 49.551151275634766, 17.338142395019531 49.550937652587891, 17.338224411010742 49.5509033203125, 17.338491439819336 49.550788879394531, 17.338775634765625 49.550678253173828, 17.338903427124023 49.550613403320312, 17.339332580566406 49.550399780273438, 17.339626312255859 49.550224304199219, 17.340042114257812 49.549983978271484, 17.340690612792969 49.5495719909668, 17.340723037719727 49.549522399902344)"
211236239,Zamlýní,residential,,,,"LINESTRING (17.345682144165039 49.549674987792969, 17.34541130065918 49.549713134765625, 17.343555450439453 49.549728393554688, 17.342555999755859 49.549728393554688)"
211236373,Komárov,residential,,,,"LINESTRING (17.344762802124023 49.549167633056641, 17.345470428466797 49.549076080322266, 17.345802307128906 49.549022674560547, 17.34589958190918 49.549018859863281, 17.346189498901367 49.548976898193359, 17.346305847167969 49.548934936523438, 17.346315383911133 49.548931121826172, 17.346454620361328 49.548870086669922, 17.346580505371094 49.548789978027344, 17.346700668334961 49.548675537109375, 17.3467960357666 49.548587799072266, 17.346830368041992 49.548545837402344, 17.346895217895508 49.548454284667969, 17.346935272216797 49.548381805419922, 17.346967697143555 49.548297882080078, 17.347036361694336 49.547878265380859, 17.347070693969727 49.547557830810547)"
211236403,Cihelna,residential,,,,"LINESTRING (17.348499298095703 49.545841217041016, 17.348546981811523 49.545799255371094, 17.348766326904297 49.545524597167969, 17.348907470703125 49.545280456542969, 17.349090576171875 49.544925689697266)"
211237068,V Uličce,residential,,,,"LINESTRING (17.345802307128906 49.549022674560547, 17.345874786376953 49.548912048339844, 17.346057891845703 49.548778533935547, 17.346168518066406 49.548656463623047, 17.346200942993164 49.54852294921875, 17.346187591552734 49.54840087890625, 17.3461971282959 49.548366546630859, 17.346242904663086 49.548347473144531, 17.346317291259766 49.5483512878418, 17.346403121948242 49.548374176025391, 17.346830368041992 49.548545837402344)"
211237107,Komárov,residential,,,,"LINESTRING (17.346315383911133 49.548931121826172, 17.347339630126953 49.549064636230469, 17.347373962402344 49.549076080322266, 17.347387313842773 49.549110412597656, 17.347354888916016 49.5491828918457)"
211237316,,residential,,,,"LINESTRING (17.338691711425781 49.551807403564453, 17.338218688964844 49.552104949951172, 17.338081359863281 49.552265167236328, 17.338066101074219 49.552303314208984)"
211237334,Boční,residential,,,,"LINESTRING (17.339719772338867 49.553382873535156, 17.340274810791016 49.5538215637207, 17.340656280517578 49.553611755371094)"
211237352,Zábraní,residential,,,,"LINESTRING (17.339075088500977 49.553123474121094, 17.338823318481445 49.5536003112793, 17.338699340820312 49.553791046142578, 17.338550567626953 49.554000854492188, 17.338432312011719 49.554130554199219, 17.338233947753906 49.554267883300781, 17.338066101074219 49.554374694824219, 17.337863922119141 49.55450439453125)"
211239672,Sadová,residential,,,,"LINESTRING (17.333244323730469 49.552284240722656, 17.332521438598633 49.553184509277344)"
211240105,Sadová,residential,,,,"LINESTRING (17.32707405090332 49.552494049072266, 17.327426910400391 49.552562713623047, 17.327932357788086 49.552604675292969, 17.328773498535156 49.552665710449219, 17.33049201965332 49.552780151367188, 17.331375122070312 49.552860260009766, 17.331703186035156 49.552913665771484, 17.332521438598633 49.553184509277344, 17.334417343139648 49.553855895996094)"
211242278,Pod Táborkem,residential,,,,"LINESTRING (17.33033561706543 49.548557281494141, 17.328987121582031 49.547954559326172, 17.328390121459961 49.547687530517578)"
211257816,,tertiary,,,,"LINESTRING (17.338546752929688 49.55926513671875, 17.338525772094727 49.559085845947266, 17.338474273681641 49.558643341064453, 17.338354110717773 49.558200836181641, 17.337873458862305 49.557109832763672, 17.337726593017578 49.556732177734375)"
211257980,Masarykova,tertiary,,,,"LINESTRING (17.338691711425781 49.551807403564453, 17.340173721313477 49.551345825195312, 17.3404541015625 49.551216125488281, 17.340749740600586 49.5510368347168)"
211258057,,residential,,,,"LINESTRING (17.337615966796875 49.552043914794922, 17.338066101074219 49.552303314208984)"
211258099,Masarykova,tertiary,,,,"LINESTRING (17.340749740600586 49.5510368347168, 17.34150505065918 49.550537109375, 17.3421573638916 49.549983978271484, 17.342555999755859 49.549728393554688, 17.342689514160156 49.5496711730957, 17.343025207519531 49.549568176269531, 17.343400955200195 49.549514770507812, 17.344131469726562 49.549434661865234, 17.344409942626953 49.549407958984375, 17.344684600830078 49.549407958984375)"
211258191,,tertiary,,,,"LINESTRING (17.346658706665039 49.549888610839844, 17.346868515014648 49.549930572509766, 17.347311019897461 49.550018310546875, 17.348304748535156 49.5502815246582, 17.349325180053711 49.550601959228516, 17.350748062133789 49.551055908203125, 17.351701736450195 49.551326751708984, 17.352670669555664 49.551540374755859, 17.35505485534668 49.551761627197266, 17.35594367980957 49.551841735839844)"
211258402,Na Kříbě,tertiary,,,,"LINESTRING (17.334075927734375 49.549385070800781, 17.334114074707031 49.549495697021484, 17.334245681762695 49.549720764160156, 17.334402084350586 49.549884796142578, 17.334907531738281 49.550216674804688, 17.335229873657227 49.550365447998047, 17.335838317871094 49.550498962402344, 17.335903167724609 49.550540924072266, 17.335964202880859 49.550662994384766, 17.336002349853516 49.550773620605469)"
211258494,Grygovská,tertiary,,,,"LINESTRING (17.331655502319336 49.5478630065918, 17.333385467529297 49.548702239990234, 17.333616256713867 49.548847198486328, 17.333824157714844 49.549041748046875, 17.334024429321289 49.549293518066406, 17.334075927734375 49.549385070800781)"
211258523,Grygovská,tertiary,,,,"LINESTRING (17.327627182006836 49.545780181884766, 17.329729080200195 49.546852111816406, 17.331077575683594 49.547584533691406, 17.331222534179688 49.547653198242188, 17.331356048583984 49.5477180480957, 17.331655502319336 49.5478630065918)"
211258698,Zámecká,residential,,,,"LINESTRING (17.331491470336914 49.551040649414062, 17.331489562988281 49.551155090332031, 17.331460952758789 49.551456451416016, 17.331502914428711 49.551631927490234, 17.331552505493164 49.551803588867188)"
211259162,U Nové školy,residential,,,,"LINESTRING (17.334440231323242 49.547344207763672, 17.334020614624023 49.548110961914062, 17.333616256713867 49.548847198486328)"
211259348,Antonína Klobouka,residential,,,,"LINESTRING (17.337440490722656 49.5491943359375, 17.33818244934082 49.549037933349609, 17.339071273803711 49.547405242919922, 17.339504241943359 49.546634674072266)"
211259769,Zápotočí,residential,,,,"LINESTRING (17.340723037719727 49.549522399902344, 17.340744018554688 49.549324035644531, 17.340808868408203 49.549240112304688, 17.340856552124023 49.549217224121094, 17.3409481048584 49.549175262451172, 17.341264724731445 49.549079895019531, 17.341667175292969 49.549034118652344, 17.341876983642578 49.549018859863281, 17.342426300048828 49.548969268798828, 17.342704772949219 49.5489501953125, 17.3429012298584 49.548957824707031, 17.344762802124023 49.549167633056641)"
211259821,,residential,,,,"LINESTRING (17.344762802124023 49.549167633056641, 17.344684600830078 49.549407958984375)"
211260018,Komárov,residential,,,,"LINESTRING (17.347095489501953 49.547218322753906, 17.34712028503418 49.547103881835938, 17.347185134887695 49.5468635559082, 17.347211837768555 49.546756744384766, 17.347278594970703 49.546638488769531, 17.347339630126953 49.546573638916016, 17.347433090209961 49.546539306640625, 17.347555160522461 49.546466827392578, 17.347805023193359 49.546302795410156, 17.347854614257812 49.546272277832031, 17.347949981689453 49.546207427978516, 17.348297119140625 49.545963287353516, 17.348499298095703 49.545841217041016)"
211260028,Cihelna,residential,,,,"LINESTRING (17.348499298095703 49.545841217041016, 17.348569869995117 49.545852661132812, 17.348691940307617 49.545856475830078, 17.348808288574219 49.545833587646484, 17.34922981262207 49.545684814453125, 17.349132537841797 49.545635223388672, 17.348766326904297 49.545524597167969)"
211260233,Zamlýní,tertiary,,,,"LINESTRING (17.344684600830078 49.549407958984375, 17.344884872436523 49.549442291259766, 17.345561981201172 49.549648284912109, 17.345682144165039 49.549674987792969, 17.34623908996582 49.549800872802734, 17.346658706665039 49.549888610839844)"
211260486,Zábraní,residential,,,,"LINESTRING (17.338066101074219 49.552303314208984, 17.338743209838867 49.552787780761719, 17.338973999023438 49.552986145019531, 17.339075088500977 49.553123474121094, 17.339115142822266 49.553157806396484, 17.339719772338867 49.553382873535156)"
211260814,Bystřická,tertiary,,,,"LINESTRING (17.337726593017578 49.556732177734375, 17.33751106262207 49.556182861328125, 17.337310791015625 49.555362701416016)"
211261081,Ke Vsisku,tertiary,,,,"LINESTRING (17.323410034179688 49.552574157714844, 17.323528289794922 49.552577972412109, 17.32640266418457 49.552539825439453)"
211261632,,service,,,,"LINESTRING (17.328014373779297 49.551559448242188, 17.326602935791016 49.551536560058594, 17.326501846313477 49.551509857177734, 17.326372146606445 49.551445007324219, 17.326276779174805 49.551376342773438, 17.325895309448242 49.550998687744141, 17.32548713684082 49.550319671630859, 17.324844360351562 49.550361633300781)"
